cycle,F_total,Theta_NM,Theta_sum,Theta_shape,B_rms,S_pred,du_rms,du_max,U_overlap,max_overlap,radius_ratio,Lx,Ly,shear,accepted_cycle,ran_box,ran_surgery
79,4.89646893321341245e-02,1.04615923958182769e-01,6.22028351559964013e-02,9.88379209824263999e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.11152547648666619e-02,7.84485430040224863e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
80,4.89646893321341245e-02,1.04615923958182769e-01,6.22028351559964013e-02,9.88379209824263999e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.11152547648666619e-02,7.84485430040224863e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,1
81,4.89646893321341245e-02,1.04615923958182769e-01,6.22028351559964013e-02,9.88379209824263999e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.11152547648666619e-02,7.84485430040224863e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
82,4.89646893321341245e-02,1.04615923958182769e-01,6.22028351559964013e-02,9.88379209824263999e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.11152547648666619e-02,7.84485430040224863e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
83,4.94411645474029729e-02,1.04526172075844095e-01,6.22028351559964221e-02,9.86664734241976815e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.22036517800461911e-02,7.91513957625271658e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
84,4.94411645474029729e-02,1.04526172075844095e-01,6.22028351559964221e-02,9.86664734241976815e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.22036517800461911e-02,7.91513957625271658e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
85,4.94411645474029729e-02,1.04526172075844095e-01,6.22028351559964221e-02,9.86664734241976815e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.22036517800461911e-02,7.91513957625271658e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,0
86,4.94411645474029729e-02,1.04526172075844095e-01,6.22028351559964221e-02,9.86664734241976815e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.22036517800461911e-02,7.91513957625271658e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
87,4.94411645474029729e-02,1.04526172075844095e-01,6.22028351559964221e-02,9.86664734241976815e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.22036517800461911e-02,7.91513957625271658e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
88,4.94411645474029729e-02,1.04526172075844095e-01,6.22028351559964221e-02,9.86664734241976815e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.22036517800461911e-02,7.91513957625271658e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
89,4.94411645474029729e-02,1.04526172075844095e-01,6.22028351559964221e-02,9.86664734241976815e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.22036517800461911e-02,7.91513957625271658e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
90,4.98992104245860671e-02,1.04440740544696584e-01,6.22028351559964221e-02,9.85040376328124301e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.32478537264178958e-02,7.98169364709240270e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
91,5.03601897333155607e-02,1.04355590998940220e-01,6.22028351559963943e-02,9.83421881112871848e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.42972502136798152e-02,8.04774064904241193e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
92,5.08239879240764969e-02,1.04270649236128096e-01,6.22028351559964429e-02,9.81808193297682014e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.53516973082065142e-02,8.11328454498188023e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
93,5.08239879240764969e-02,1.04270649236128096e-01,6.22028351559964429e-02,9.81808193297682014e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.53516973082065142e-02,8.11328454498188023e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
94,5.12905255794826806e-02,1.04185902630847635e-01,6.22028351559964290e-02,9.80199306251128694e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.64110385570694706e-02,8.17832926588144549e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
95,5.12905255794826806e-02,1.04185902630847635e-01,6.22028351559964290e-02,9.80199306251128694e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.64110385570694706e-02,8.17832926588144549e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,0
96,5.17598953494607383e-02,1.04101350629431197e-01,6.22028351559964429e-02,9.78599559708494271e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.74751213655669904e-02,8.24287871107274306e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
97,5.17598953494607383e-02,1.04101350629431197e-01,6.22028351559964429e-02,9.78599559708494271e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.74751213655669904e-02,8.24287871107274306e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
98,5.17598953494607383e-02,1.04101350629431197e-01,6.22028351559964429e-02,9.78599559708494271e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.74751213655669904e-02,8.24287871107274306e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
99,5.17598953494607383e-02,1.04101350629431197e-01,6.22028351559964429e-02,9.78599559708494271e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.74751213655669904e-02,8.24287871107274306e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
100,5.22318977722451838e-02,1.04017034925061938e-01,6.22028351559964152e-02,9.77005680477176369e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.85438061542154220e-02,8.30693674852447383e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
101,5.22318977722451838e-02,1.04017034925061938e-01,6.22028351559964152e-02,9.77005680477176369e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.85438061542154220e-02,8.30693674852447383e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
102,5.27064896812740671e-02,1.03933144657826715e-01,6.22028351559964082e-02,9.75418440013870042e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.96169486348963398e-02,8.37050721510916862e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
103,5.27064896812740671e-02,1.03933144657826715e-01,6.22028351559964082e-02,9.75418440013870042e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.96169486348963398e-02,8.37050721510916862e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
104,5.27064896812740671e-02,1.03933144657826715e-01,6.22028351559964082e-02,9.75418440013870042e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,5.96169486348963398e-02,8.37050721510916862e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
105,5.31835961983058228e-02,1.03849470921183074e-01,6.22028351559964152e-02,9.73837742852718680e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.06944090175444081e-02,8.43359391686835380e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
106,5.31835961983058228e-02,1.03849470921183074e-01,6.22028351559964152e-02,9.73837742852718680e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.06944090175444081e-02,8.43359391686835380e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
107,5.36630917026794732e-02,1.03766328376978467e-01,6.22028351559964152e-02,9.72262085882151794e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.17760554567143086e-02,8.49620062928093667e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
108,5.36630917026794732e-02,1.03766328376978467e-01,6.22028351559964152e-02,9.72262085882151794e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.17760554567143086e-02,8.49620062928093667e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
109,5.36630917026794732e-02,1.03766328376978467e-01,6.22028351559964152e-02,9.72262085882151794e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.17760554567143086e-02,8.49620062928093667e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
110,5.41449152219026786e-02,1.03683493550302083e-01,6.22028351559963943e-02,9.70691690797388790e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.28617506975935048e-02,8.55833109752399679e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
111,5.46290422130972370e-02,1.03600985665093473e-01,6.22028351559964152e-02,9.69127748749346596e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.39513552874672736e-02,8.61998903673624195e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
112,5.51153463381839973e-02,1.03518736975155456e-01,6.22028351559964221e-02,9.67568801573594206e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.50447318423374166e-02,8.68117813227351487e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
113,5.51153463381839973e-02,1.03518736975155456e-01,6.22028351559964221e-02,9.67568801573594206e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.50447318423374166e-02,8.68117813227351487e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
114,5.51153463381839973e-02,1.03518736975155456e-01,6.22028351559964221e-02,9.67568801573594206e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.50447318423374166e-02,8.68117813227351487e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
115,5.55815094917795766e-02,1.03440580680141572e-01,6.22028351559964152e-02,9.66086560785279075e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.60917038634738774e-02,8.73914597038194518e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
116,5.55815094917795766e-02,1.03440580680141572e-01,6.22028351559964152e-02,9.66086560785279075e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.60917038634738774e-02,8.73914597038194518e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
117,5.55815094917795766e-02,1.03440580680141572e-01,6.22028351559964152e-02,9.66086560785279075e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.60917038634738774e-02,8.73914597038194518e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
118,5.60495190843030983e-02,1.03362612419611852e-01,6.22028351559964152e-02,9.64608463157678314e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.71418732779013455e-02,8.79669318862619232e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
119,5.60495190843030983e-02,1.03362612419611852e-01,6.22028351559964152e-02,9.64608463157678314e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.71418732779013455e-02,8.79669318862619232e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
120,5.65193536870935084e-02,1.03284937863371062e-01,6.22028351559964013e-02,9.63135453073468983e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.81951259326174369e-02,8.85382291666159116e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,1
121,5.65193536870935084e-02,1.03284937863371062e-01,6.22028351559964013e-02,9.63135453073468983e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.81951259326174369e-02,8.85382291666159116e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
122,5.65193536870935084e-02,1.03284937863371062e-01,6.22028351559964013e-02,9.63135453073468983e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.81951259326174369e-02,8.85382291666159116e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
123,5.65193536870935084e-02,1.03284937863371062e-01,6.22028351559964013e-02,9.63135453073468983e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.81951259326174369e-02,8.85382291666159116e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
124,5.65193536870935084e-02,1.03284937863371062e-01,6.22028351559964013e-02,9.63135453073468983e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.81951259326174369e-02,8.85382291666159116e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
125,5.69909258527761045e-02,1.03207520640144643e-01,6.22028351559964082e-02,9.61666831745510292e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.92513424914861786e-02,8.91053825471166405e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
126,5.69909258527761045e-02,1.03207520640144643e-01,6.22028351559964082e-02,9.61666831745510292e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.92513424914861786e-02,8.91053825471166405e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
127,5.69909258527761045e-02,1.03207520640144643e-01,6.22028351559964082e-02,9.61666831745510292e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,6.92513424914861786e-02,8.91053825471166405e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
128,5.74641801994047394e-02,1.03130271132698084e-01,6.22028351559964013e-02,9.60202645704302110e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.03104101632196915e-02,8.96684227039601378e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
129,5.74641801994047394e-02,1.03130271132698084e-01,6.22028351559964013e-02,9.60202645704302110e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.03104101632196915e-02,8.96684227039601378e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
130,5.74641801994047394e-02,1.03130271132698084e-01,6.22028351559964013e-02,9.60202645704302110e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.03104101632196915e-02,8.96684227039601378e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,1
131,5.79390478944834253e-02,1.03053188891754813e-01,6.22028351559964221e-02,9.58742533304723088e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.13722205793764081e-02,9.02273800794795022e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
132,5.79390478944834253e-02,1.03053188891754813e-01,6.22028351559964221e-02,9.58742533304723088e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.13722205793764081e-02,9.02273800794795022e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
133,5.79390478944834253e-02,1.03053188891754813e-01,6.22028351559964221e-02,9.58742533304723088e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.13722205793764081e-02,9.02273800794795022e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
134,5.84154806692601808e-02,1.02976298695591342e-01,6.22028351559964013e-02,9.57286645075896558e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.24366671020056085e-02,9.07822848844757058e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
135,5.88934600391581020e-02,1.02899622699382645e-01,6.22028351559964360e-02,9.55835695665318008e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.35036595911079810e-02,9.13331671001840206e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
136,5.88934600391581020e-02,1.02899622699382645e-01,6.22028351559964360e-02,9.55835695665318008e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.35036595911079810e-02,9.13331671001840206e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
137,5.88934600391581020e-02,1.02899622699382645e-01,6.22028351559964360e-02,9.55835695665318008e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.35036595911079810e-02,9.13331671001840206e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
138,5.93729103043021955e-02,1.02823112909262104e-01,6.22028351559963943e-02,9.54388765949007872e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.45731185429294730e-02,9.18800564801434128e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
139,5.93729103043021955e-02,1.02823112909262104e-01,6.22028351559963943e-02,9.54388765949007872e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.45731185429294730e-02,9.18800564801434128e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
140,5.93729103043021955e-02,1.02823112909262104e-01,6.22028351559963943e-02,9.54388765949007872e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.45731185429294730e-02,9.18800564801434128e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,1
141,5.98537794940139645e-02,1.02746857439166284e-01,6.22028351559963874e-02,9.52945841673451394e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.56449424986309071e-02,9.24229825521292181e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
142,6.03360163048435177e-02,1.02671004199850077e-01,6.22028351559964082e-02,9.51506908679267266e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.67190313162239013e-02,9.29619746200320840e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
143,6.03360163048435177e-02,1.02671004199850077e-01,6.22028351559964082e-02,9.51506908679267266e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.67190313162239013e-02,9.29619746200320840e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
144,6.03360163048435177e-02,1.02671004199850077e-01,6.22028351559964082e-02,9.51506908679267266e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.67190313162239013e-02,9.29619746200320840e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
145,6.08195702457191845e-02,1.02595318810170824e-01,6.22028351559964360e-02,9.50071952876608145e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.77952864628393553e-02,9.34970617657022718e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
146,6.08195702457191845e-02,1.02595318810170824e-01,6.22028351559964360e-02,9.50071952876608145e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.77952864628393553e-02,9.34970617657022718e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
147,6.08195702457191845e-02,1.02595318810170824e-01,6.22028351559964360e-02,9.50071952876608145e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.77952864628393553e-02,9.34970617657022718e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
148,6.08195702457191845e-02,1.02595318810170824e-01,6.22028351559964360e-02,9.50071952876608145e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.77952864628393553e-02,9.34970617657022718e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
149,6.13043925043855326e-02,1.02519797859551509e-01,6.22028351559964429e-02,9.48640960494009644e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.88736127288030414e-02,9.40282728508055055e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
150,6.13043925043855326e-02,1.02519797859551509e-01,6.22028351559964429e-02,9.48640960494009644e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.88736127288030414e-02,9.40282728508055055e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,1,1
151,6.17905614923264235e-02,1.02444471534108184e-01,6.22028351559964152e-02,9.47217180947137749e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,7.99539220665070050e-02,9.45556365186790426e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
152,6.22780465721232829e-02,1.02369464544240021e-01,6.22028351559964152e-02,9.45801028448846615e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,8.10361243247625929e-02,9.50791811961730904e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
153,6.22780465721232829e-02,1.02369464544240021e-01,6.22028351559964152e-02,9.45801028448846615e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,8.10361243247625929e-02,9.50791811961730904e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
154,6.22780465721232829e-02,1.02369464544240021e-01,6.22028351559964152e-02,9.45801028448846615e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,8.10361243247625929e-02,9.50791811961730904e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,0,0,0
155,6.27666820397894953e-02,1.02295988401485530e-01,6.22028351559964013e-02,9.44389261934358154e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,8.21201355544139977e-02,9.55989350953660999e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,1,0
156,6.32564137051724873e-02,1.02222783872091660e-01,6.22028351559964290e-02,9.42981628555892015e-02,4.55712478159256806e-01,9.20184317668839640e+01,1.24347169136965183e-01,4.85912549878248390e-01,8.32058679356999370e-02,9.61149262154443740e-02,3.96568603587887480e+00,3.28147878231632433e+01,3.28147878231632433e+01,0.00000000000000000e+00,1,0,0
