run_id,seed,N,phi,operator_name,operator_family,topology_identity_before,topology_identity_after,valid_before,valid_after,Theta_NM_before,Theta_NM_after,Delta_Theta_NM,Theta_sum_before,Theta_sum_after,Delta_Theta_sum,Theta_shape_before,Theta_shape_after,Delta_Theta_shape,B_rms_before,B_rms_after,Delta_B_rms,S_pred_before,S_pred_after,Delta_S_pred,du_rms_before,du_rms_after,Delta_du_rms,du_max_before,du_max_after,Delta_du_max,U_overlap_before,U_overlap_after,Delta_U_overlap,max_overlap_before,max_overlap_after,Delta_max_overlap,radius_ratio_before,radius_ratio_after,degree_radius_corr_before,degree_radius_corr_after,time_sec,success_left,success_down,success_diagonal,status,notes
7,6007,576,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.19026057340421973e-01,1.11412862257980985e-01,-7.61319508244098775e-03,7.53269798867883672e-02,6.67776537390388298e-12,-7.53269798801105978e-02,1.17238737148882111e-01,1.14230337581075148e-01,-3.00839956780696305e-03,5.43612397354144017e-01,4.77888929458438953e-11,-5.43612397306355133e-01,1.42828743982749103e+02,1.71124569532100801e-08,-1.42828743965636647e+02,1.46178063673598035e-01,2.19904962019490824e-10,-1.46178063453693080e-01,6.51436152077560671e-01,4.41934684320225224e-10,-6.51436151635625960e-01,9.85749338964949626e-05,7.96421984381685188e+00,7.96412126888295546e+00,1.39745358754117532e-03,5.64412087584583722e-01,5.63014633997042546e-01,4.74246217406952830e+00,5.64213926376004871e+00,8.07708116818045663e-01,9.33794487749953550e-01,8.71117757999996911e-01,1,1,1,ok,converged: max_abs_K < tol
7,6007,576,8.39999999999999969e-01,post_voro_surgery,topology,voro_radical,post_surgery_nonradical,1,1,1.19026057340421973e-01,1.29203656084765917e-01,1.01775987443439436e-02,7.53269798867883672e-02,6.61947852108489693e-02,-9.13219467593939793e-03,1.17238737148882111e-01,1.33699794613538869e-01,1.64610574646567587e-02,5.43612397354144017e-01,4.82884613164098531e-01,-6.07277841900454862e-02,1.42828743982749103e+02,8.72662681667465705e+01,-5.55624758160025323e+01,1.46178063673598035e-01,1.34309910574886809e-01,-1.18681530987112260e-02,6.51436152077560671e-01,4.28619122948851572e-01,-2.22817029128709099e-01,9.85749338964949626e-05,9.85749338964949626e-05,0.00000000000000000e+00,1.39745358754117532e-03,1.39745358754117532e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.07708116818045663e-01,8.45154592967810703e-01,5.28272557613999993e+02,1,0,0,ok,light topology surgery; no longer radical
7,6007,576,8.39999999999999969e-01,radius_label_swap,sum_channel,voro_radical,voro_radical_rebuilt,1,1,1.19026057340421973e-01,1.19026119451447407e-01,6.21110254339640733e-08,7.53269798867883672e-02,7.53270140967662455e-02,3.42099778782856134e-08,1.17238737148882111e-01,1.17238746767695481e-01,9.61881337080416898e-09,5.43612397354144017e-01,5.43612173875301474e-01,-2.23478842542590428e-07,1.42828743982749103e+02,1.42828828360963314e+02,8.43782142112559086e-05,1.46178063673598035e-01,1.46178023868593049e-01,-3.98050049865705802e-08,6.51436152077560671e-01,6.51436570009931160e-01,4.17932370488927063e-07,9.85749338964949626e-05,9.86221743423550926e-05,4.72404458601300000e-08,1.39745358754117532e-03,1.39745358754117532e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.07708116818045663e-01,8.07708116818045663e-01,1.50578420189999633e+01,0,0,0,ok,radius labels permuted; distribution exactly preserved
7,6007,576,8.39999999999999969e-01,shape_descent,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.19026057340421973e-01,1.19032801303061556e-01,6.74396263958265685e-06,7.53269798867883672e-02,7.53269798867883672e-02,0.00000000000000000e+00,1.17238737148882111e-01,1.17226702489924478e-01,-1.20346589576325602e-05,5.43612397354144017e-01,5.43612397354144017e-01,0.00000000000000000e+00,1.42828743982749103e+02,1.42828743982749103e+02,0.00000000000000000e+00,1.46178063673598035e-01,1.46178063673598035e-01,0.00000000000000000e+00,6.51436152077560671e-01,6.51436152077560671e-01,0.00000000000000000e+00,9.85749338964949626e-05,9.85749338964949626e-05,0.00000000000000000e+00,1.39745358754117532e-03,1.39745358754117532e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.07708116818045663e-01,8.07708116818045663e-01,1.78538799060000031e+01,0,1,0,ok,stochastic coordinate shape descent
8,6008,576,8.39999999999999969e-01,bounded_ricci_du010,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.20295036824671284e-01,1.15211702506762687e-01,-5.08333431790859713e-03,7.61270724276624927e-02,5.97033630006554503e-02,-1.64237094270070424e-02,1.17479936276814342e-01,1.16117927494802028e-01,-1.36200878201231390e-03,5.57355041579065791e-01,4.34519717463421995e-01,-1.22835324115643796e-01,1.12690454436195651e+02,8.36646046132598400e+01,-2.90258498229358111e+01,1.49565703988749049e-01,1.22013466840636367e-01,-2.75522371481126821e-02,5.12488429575362781e-01,4.48064935973517042e-01,-6.44234936018457383e-02,3.47533888562214345e-03,2.18834097610640266e-01,2.15358758725018112e-01,8.63106557868409396e-03,1.07455538662609484e-01,9.88244730839253904e-02,4.74246217406952830e+00,4.91075832238396082e+00,8.01484838874905070e-01,8.52380751629136735e-01,8.03208826000002318e-01,1,1,1,ok,relative_bounded_ricci
8,6008,576,8.39999999999999969e-01,box_shear_aspect,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.20295036824671284e-01,1.20295601142693817e-01,5.64318022533427666e-07,7.61270724276624927e-02,7.61270724276625343e-02,4.16333634234433703e-17,1.17479936276814342e-01,1.17480836197562361e-01,8.99920748018145922e-07,5.57355041579065791e-01,5.57355041579065791e-01,0.00000000000000000e+00,1.12690454436195651e+02,1.12690454436195651e+02,0.00000000000000000e+00,1.49565703988749049e-01,1.49565703988749049e-01,0.00000000000000000e+00,5.12488429575362781e-01,5.12488429575362781e-01,0.00000000000000000e+00,3.47533888562214345e-03,3.47478804967336257e-03,-5.50835948780886708e-07,8.63106557868409396e-03,8.64761529390012385e-03,1.65497152160298810e-05,4.74246217406952830e+00,4.74246217406952830e+00,8.01484838874905070e-01,8.01484838874905070e-01,1.25979169569999954e+01,0,0,0,ok,aspect-only box strain; shear omitted for rectangular voro++ container
8,6008,576,8.39999999999999969e-01,compression_step,coupled,voro_radical,voro_radical_rebuilt,1,1,1.20295036824671284e-01,1.20295036824671200e-01,-8.32667268468867405e-17,7.61270724276624927e-02,7.61270724276625066e-02,1.38777878078144568e-17,1.17479936276814342e-01,1.17479936276814384e-01,4.16333634234433703e-17,5.57355041579065791e-01,5.57355041579065791e-01,0.00000000000000000e+00,1.12690454436195651e+02,1.12690454436195651e+02,0.00000000000000000e+00,1.49565703988749049e-01,1.49565703988749049e-01,0.00000000000000000e+00,5.12488429575362781e-01,5.12488429575362781e-01,0.00000000000000000e+00,3.47533888562214345e-03,0.00000000000000000e+00,-3.47533888562214345e-03,8.63106557868409396e-03,0.00000000000000000e+00,-8.63106557868409396e-03,4.74246217406952830e+00,4.74246217406952830e+00,8.01484838874905070e-01,8.01484838874905070e-01,8.69612659199998461e+00,0,0,0,ok,local phi scan best endpoint
8,6008,576,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.20295036824671284e-01,1.11582476379063336e-01,-8.71256044560794751e-03,7.61270724276624927e-02,6.67166293868363280e-12,-7.61270724209908295e-02,1.17479936276814342e-01,1.14217487022563277e-01,-3.26244925425106524e-03,5.57355041579065791e-01,4.84444230959267626e-11,-5.57355041530621320e-01,1.12690454436195651e+02,1.75946251166900176e-08,-1.12690454418601021e+02,1.49565703988749049e-01,2.23334711021279148e-10,-1.49565703765414337e-01,5.12488429575362781e-01,4.59815752731339846e-10,-5.12488429115547039e-01,3.47533888562214345e-03,9.09930771489066181e+00,9.09583237600504013e+00,8.63106557868409396e-03,6.69699346879629953e-01,6.61068281300945859e-01,4.74246217406952830e+00,6.82794156859889512e+00,8.01484838874905070e-01,9.16267868114057693e-01,9.08592339000023230e-01,1,1,1,ok,converged: max_abs_K < tol
8,6008,576,8.39999999999999969e-01,post_voro_surgery,topology,voro_radical,post_surgery_nonradical,1,1,1.20295036824671284e-01,1.32754828908580341e-01,1.24597920839090576e-02,7.61270724276624927e-02,6.78257437826974008e-02,-8.30132864496509193e-03,1.17479936276814342e-01,1.36764110195050997e-01,1.92841739182366551e-02,5.57355041579065791e-01,4.96747216834879990e-01,-6.06078247441858009e-02,1.12690454436195651e+02,8.81000823831903119e+01,-2.45903720530053391e+01,1.49565703988749049e-01,1.36994306633871105e-01,-1.25713973548779445e-02,5.12488429575362781e-01,4.23816719322802349e-01,-8.86717102525604317e-02,3.47533888562214345e-03,3.47533888562214345e-03,0.00000000000000000e+00,8.63106557868409396e-03,8.63106557868409396e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.01484838874905070e-01,8.33184923176070291e-01,4.72820504239000002e+02,1,0,0,ok,light topology surgery; no longer radical
8,6008,576,8.39999999999999969e-01,radius_label_swap,sum_channel,voro_radical,voro_radical_rebuilt,1,1,1.20295036824671284e-01,1.20294966994301256e-01,-6.98303700280566986e-08,7.61270724276624927e-02,7.61271405200360657e-02,6.80923735729699331e-08,1.17479936276814342e-01,1.17479986581243701e-01,5.03044293581611512e-08,5.57355041579065791e-01,5.57357877368056975e-01,2.83578899118452910e-06,1.12690454436195651e+02,1.12690782522810281e+02,3.28086614629796713e-04,1.49565703988749049e-01,1.49565924431283220e-01,2.20442534171194637e-07,5.12488429575362781e-01,5.12489268347392612e-01,8.38772029831957866e-07,3.47533888562214345e-03,3.47530152107886244e-03,-3.73645432810189304e-08,8.63106557868409396e-03,8.63106557868409396e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.01484838874905070e-01,8.01482158300707237e-01,1.66885256940000772e+01,0,0,0,ok,radius labels permuted; distribution exactly preserved
8,6008,576,8.39999999999999969e-01,shape_descent,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.20295036824671284e-01,1.20279000452657520e-01,-1.60363720137640664e-05,7.61270724276624927e-02,7.61270724276625205e-02,2.77555756156289135e-17,1.17479936276814342e-01,1.17454290258489608e-01,-2.56460183247347873e-05,5.57355041579065791e-01,5.57355041579065791e-01,0.00000000000000000e+00,1.12690454436195651e+02,1.12690454436195651e+02,0.00000000000000000e+00,1.49565703988749049e-01,1.49565703988749049e-01,0.00000000000000000e+00,5.12488429575362781e-01,5.12488429575362781e-01,0.00000000000000000e+00,3.47533888562214345e-03,3.61823377945004855e-03,1.42894893827905101e-04,8.63106557868409396e-03,8.63106557868409396e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.01484838874905070e-01,8.01484838874905070e-01,1.71905971580000028e+01,0,1,0,ok,stochastic coordinate shape descent
9,6009,576,8.39999999999999969e-01,bounded_ricci_du010,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.18559362541686586e-01,1.13713518214897710e-01,-4.84584432678887567e-03,7.49850227104530281e-02,5.98729660468143091e-02,-1.51120566636387191e-02,1.15547254683800948e-01,1.14258136535625665e-01,-1.28911814817528336e-03,5.40155439138248261e-01,4.29469045897585944e-01,-1.10686393240662317e-01,1.17410436275476030e+02,8.29079446696521245e+01,-3.45024916058239057e+01,1.46946559853037090e-01,1.22086821902165035e-01,-2.48597379508720545e-02,5.43134878360803319e-01,4.43720082959226936e-01,-9.94147954015763835e-02,3.83658064944422753e-06,1.74747236611034390e-01,1.74743400030384938e-01,3.15947554442086442e-04,1.18585421037530558e-01,1.18269473483088472e-01,4.74246217406952830e+00,4.55919320624714342e+00,8.15109247360795264e-01,8.60943413873548113e-01,6.15666067000006478e-01,1,1,1,ok,relative_bounded_ricci
9,6009,576,8.39999999999999969e-01,box_shear_aspect,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.18559362541686586e-01,1.18559362541686586e-01,0.00000000000000000e+00,7.49850227104530281e-02,7.49850227104530281e-02,0.00000000000000000e+00,1.15547254683800948e-01,1.15547254683800948e-01,0.00000000000000000e+00,5.40155439138248261e-01,5.40155439138248261e-01,0.00000000000000000e+00,1.17410436275476030e+02,1.17410436275476030e+02,0.00000000000000000e+00,1.46946559853037090e-01,1.46946559853037090e-01,0.00000000000000000e+00,5.43134878360803319e-01,5.43134878360803319e-01,0.00000000000000000e+00,3.83658064944422753e-06,3.83658064944422753e-06,0.00000000000000000e+00,3.15947554442086442e-04,3.15947554442086442e-04,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.15109247360795264e-01,8.15109247360795264e-01,1.07270965210000213e+01,0,0,0,ok,aspect-only box strain; shear omitted for rectangular voro++ container
9,6009,576,8.39999999999999969e-01,compression_step,coupled,voro_radical,voro_radical_rebuilt,1,1,1.18559362541686586e-01,1.18579547210224470e-01,2.01846685378842539e-05,7.49850227104530281e-02,7.47236210046519911e-02,-2.61401705801037054e-04,1.15547254683800948e-01,1.15654869634690211e-01,1.07614950889262095e-04,5.40155439138248261e-01,5.38307093789654911e-01,-1.84834534859334987e-03,1.17410436275476030e+02,1.17367690483165916e+02,-4.27457923101144388e-02,1.46946559853037090e-01,1.46658386672509411e-01,-2.88173180527678818e-04,5.43134878360803319e-01,5.43836236103010462e-01,7.01357742207142643e-04,3.83658064944422753e-06,0.00000000000000000e+00,-3.83658064944422753e-06,3.15947554442086442e-04,0.00000000000000000e+00,-3.15947554442086442e-04,4.74246217406952830e+00,4.74246217406952830e+00,8.15109247360795264e-01,8.15556188530034643e-01,8.36672865600002069e+00,1,0,0,ok,local phi scan best endpoint
9,6009,576,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.18559362541686586e-01,1.09148766028073482e-01,-9.41059651361310368e-03,7.49850227104530281e-02,6.24846920542925839e-12,-7.49850227042045542e-02,1.15547254683800948e-01,1.11910430057523894e-01,-3.63682462627705483e-03,5.40155439138248261e-01,4.44470856403943862e-11,-5.40155439093801149e-01,1.17410436275476030e+02,1.57454386998852061e-08,-1.17410436259730588e+02,1.46946559853037090e-01,2.06934031423454083e-10,-1.46946559646103064e-01,5.43134878360803319e-01,4.13353137204069872e-10,-5.43134877947450190e-01,3.83658064944422753e-06,8.61071047038603332e+00,8.61070663380538370e+00,3.15947554442086442e-04,7.14293912901136974e-01,7.13977965346694887e-01,4.74246217406952830e+00,5.91755933535809842e+00,8.15109247360795264e-01,9.24273400858227734e-01,7.17819759999997586e-01,1,1,1,ok,converged: max_abs_K < tol
9,6009,576,8.39999999999999969e-01,post_voro_surgery,topology,voro_radical,post_surgery_nonradical,1,1,1.18559362541686586e-01,1.28878247972667864e-01,1.03188854309812783e-02,7.49850227104530281e-02,6.68788257519149082e-02,-8.10619695853811995e-03,1.15547254683800948e-01,1.32676773751146337e-01,1.71295190673453890e-02,5.40155439138248261e-01,4.73703251808347658e-01,-6.64521873299006027e-02,1.17410436275476030e+02,8.21761232455417598e+01,-3.52343130299342704e+01,1.46946559853037090e-01,1.33058535866292377e-01,-1.38880239867447131e-02,5.43134878360803319e-01,4.02499263629978621e-01,-1.40635614730824698e-01,3.83658064944422753e-06,3.83658064944422753e-06,0.00000000000000000e+00,3.15947554442086442e-04,3.15947554442086442e-04,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.15109247360795264e-01,8.42699794071095631e-01,4.93515073210000025e+02,1,0,0,ok,light topology surgery; no longer radical
9,6009,576,8.39999999999999969e-01,radius_label_swap,sum_channel,voro_radical,voro_radical_rebuilt,1,1,1.18559362541686586e-01,1.18559446160463211e-01,8.36187766251050846e-08,7.49850227104530281e-02,7.49849690662148932e-02,-5.36442381349200303e-08,1.15547254683800948e-01,1.15547371280755956e-01,1.16596955007652880e-07,5.40155439138248261e-01,5.40155550348242697e-01,1.11209994435590431e-07,1.17410436275476030e+02,1.17410558139288128e+02,1.21863812097444679e-04,1.46946559853037090e-01,1.46946989234007952e-01,4.29380970862203171e-07,5.43134878360803319e-01,5.43134145796422607e-01,-7.32564380712119601e-07,3.83658064944422753e-06,3.85385459469768314e-06,1.72739452534556161e-08,3.15947554442086442e-04,3.15947554442086442e-04,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.15109247360795264e-01,8.15109247360795375e-01,1.66072444980000000e+01,1,0,0,ok,radius labels permuted; distribution exactly preserved
9,6009,576,8.39999999999999969e-01,shape_descent,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.18559362541686586e-01,1.18540174335116585e-01,-1.91882065700005322e-05,7.49850227104530281e-02,7.47236210046520188e-02,-2.61401705801009299e-04,1.15547254683800948e-01,1.15637531052180983e-01,9.02763683800350547e-05,5.40155439138248261e-01,5.38307093789654911e-01,-1.84834534859334987e-03,1.17410436275476030e+02,1.17367690483165916e+02,-4.27457923101144388e-02,1.46946559853037090e-01,1.46658386672509411e-01,-2.88173180527678818e-04,5.43134878360803319e-01,5.43836236103010462e-01,7.01357742207142643e-04,3.83658064944422753e-06,3.83657598731670060e-06,-4.66212752692191481e-12,3.15947554442086442e-04,3.15947554442086442e-04,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.15109247360795264e-01,8.15556188530034643e-01,1.74075401169999964e+01,1,0,0,ok,stochastic coordinate shape descent
10,6010,576,8.39999999999999969e-01,bounded_ricci_du010,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.18505769166920225e-01,1.13787668301399025e-01,-4.71810086552119923e-03,7.39091213080393383e-02,5.59177619078183030e-02,-1.79913594002210353e-02,1.17164734920999880e-01,1.15582746845370829e-01,-1.58198807562905108e-03,5.34272539233335730e-01,4.01556466073025031e-01,-1.32716073160310699e-01,1.29397753215838918e+02,9.09970550946001140e+01,-3.84006981212388041e+01,1.46235068905719690e-01,1.16454236880906434e-01,-2.97808320248132558e-02,5.97817820813608902e-01,5.02405258331545923e-01,-9.54125624820629792e-02,1.16064870411894242e-03,2.90680723592576407e-01,2.89520074888457490e-01,4.97265057707352298e-03,1.31348867413386472e-01,1.26376216836312949e-01,4.74246217406952830e+00,4.70519559486852756e+00,8.05447497307711036e-01,8.60414493305470485e-01,8.08953873000007206e-01,1,1,1,ok,relative_bounded_ricci
10,6010,576,8.39999999999999969e-01,box_shear_aspect,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.18505769166920225e-01,1.18505769166920225e-01,0.00000000000000000e+00,7.39091213080393383e-02,7.39091213080393383e-02,0.00000000000000000e+00,1.17164734920999880e-01,1.17164734920999880e-01,0.00000000000000000e+00,5.34272539233335730e-01,5.34272539233335730e-01,0.00000000000000000e+00,1.29397753215838918e+02,1.29397753215838918e+02,0.00000000000000000e+00,1.46235068905719690e-01,1.46235068905719690e-01,0.00000000000000000e+00,5.97817820813608902e-01,5.97817820813608902e-01,0.00000000000000000e+00,1.16064870411894242e-03,1.16064870411894242e-03,0.00000000000000000e+00,4.97265057707352298e-03,4.97265057707352298e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.05447497307711036e-01,8.05447497307711036e-01,1.13855591790000119e+01,0,0,0,ok,aspect-only box strain; shear omitted for rectangular voro++ container
10,6010,576,8.39999999999999969e-01,compression_step,coupled,voro_radical,voro_radical_rebuilt,1,1,1.18505769166920225e-01,1.18630805907857087e-01,1.25036740936862456e-04,7.39091213080393383e-02,7.38920545365107651e-02,-1.70667715285732768e-05,1.17164734920999880e-01,1.17308154391172925e-01,1.43419470173045127e-04,5.34272539233335730e-01,5.34519610111334198e-01,2.47070877998467608e-04,1.29397753215838918e+02,1.18760745857793864e+02,-1.06370073580450537e+01,1.46235068905719690e-01,1.46258745052004507e-01,2.36761462848178450e-05,5.97817820813608902e-01,5.51474389348531324e-01,-4.63434314650775780e-02,1.16064870411894242e-03,0.00000000000000000e+00,-1.16064870411894242e-03,4.97265057707352298e-03,0.00000000000000000e+00,-4.97265057707352298e-03,4.74246217406952830e+00,4.74246217406952830e+00,8.05447497307711036e-01,8.04315649761053741e-01,6.95817754199998717e+00,1,0,0,ok,local phi scan best endpoint
10,6010,576,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.18505769166920225e-01,1.10937609588516103e-01,-7.56815957840412112e-03,7.39091213080393383e-02,8.69677561092429113e-12,-7.39091212993425589e-02,1.17164734920999880e-01,1.13830514682479372e-01,-3.33422023852050775e-03,5.34272539233335730e-01,5.71070437691138287e-11,-5.34272539176228634e-01,1.29397753215838918e+02,1.99733760898404109e-08,-1.29397753195865533e+02,1.46235068905719690e-01,2.64674213414368267e-10,-1.46235068641045463e-01,5.97817820813608902e-01,4.58663574435147516e-10,-5.97817820354945351e-01,1.16064870411894242e-03,9.57328488213079964e+00,9.57212423342668117e+00,4.97265057707352298e-03,5.06862061027726574e-01,5.01889410450653051e-01,4.74246217406952830e+00,5.98275847466397170e+00,8.05447497307711036e-01,9.17271768317962310e-01,7.45116352000025017e-01,1,1,1,ok,converged: max_abs_K < tol
10,6010,576,8.39999999999999969e-01,post_voro_surgery,topology,voro_radical,post_surgery_nonradical,1,1,1.18505769166920225e-01,1.33771035847737113e-01,1.52652666808168885e-02,7.39091213080393383e-02,6.74855651918555982e-02,-6.42355611618374012e-03,1.17164734920999880e-01,1.38827603297729696e-01,2.16628683767298158e-02,5.34272539233335730e-01,4.83485150509261552e-01,-5.07873887240741784e-02,1.29397753215838918e+02,8.64863820985333689e+01,-4.29113711173055492e+01,1.46235068905719690e-01,1.37972210734570583e-01,-8.26285817114910670e-03,5.97817820813608902e-01,4.10662453585472875e-01,-1.87155367228136027e-01,1.16064870411894242e-03,1.16064870411894242e-03,0.00000000000000000e+00,4.97265057707352298e-03,4.97265057707352298e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.05447497307711036e-01,8.30145066774900631e-01,4.91132028485999967e+02,1,0,0,ok,light topology surgery; no longer radical
10,6010,576,8.39999999999999969e-01,radius_label_swap,sum_channel,voro_radical,voro_radical_rebuilt,1,1,1.18505769166920225e-01,1.18505769166920225e-01,0.00000000000000000e+00,7.39091213080393383e-02,7.39091213080393383e-02,0.00000000000000000e+00,1.17164734920999880e-01,1.17164734920999880e-01,0.00000000000000000e+00,5.34272539233335730e-01,5.34272539233335730e-01,0.00000000000000000e+00,1.29397753215838918e+02,1.29397753215838918e+02,0.00000000000000000e+00,1.46235068905719690e-01,1.46235068905719690e-01,0.00000000000000000e+00,5.97817820813608902e-01,5.97817820813608902e-01,0.00000000000000000e+00,1.16064870411894242e-03,1.16064870411894242e-03,0.00000000000000000e+00,4.97265057707352298e-03,4.97265057707352298e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.05447497307711036e-01,8.05447497307711036e-01,1.64673706129999573e+01,0,0,0,ok,radius labels permuted; distribution exactly preserved
10,6010,576,8.39999999999999969e-01,shape_descent,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.18505769166920225e-01,1.18515055858887539e-01,9.28669196731402025e-06,7.39091213080393383e-02,7.39091213080393383e-02,0.00000000000000000e+00,1.17164734920999880e-01,1.17185002414672529e-01,2.02674936726487953e-05,5.34272539233335730e-01,5.34272539233335730e-01,0.00000000000000000e+00,1.29397753215838918e+02,1.29397753215838918e+02,0.00000000000000000e+00,1.46235068905719690e-01,1.46235068905719690e-01,0.00000000000000000e+00,5.97817820813608902e-01,5.97817820813608902e-01,0.00000000000000000e+00,1.16064870411894242e-03,1.17971023719568718e-03,1.90615330767447601e-05,4.97265057707352298e-03,4.97265057707352298e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.05447497307711036e-01,8.05447497307711036e-01,1.65584861419999925e+01,0,0,0,ok,stochastic coordinate shape descent
11,6011,576,8.39999999999999969e-01,bounded_ricci_du010,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.18320809402247304e-01,1.12517146926480127e-01,-5.80366247576717675e-03,7.62285379866916024e-02,5.86479011387593605e-02,-1.75806368479322420e-02,1.15138444848750590e-01,1.13544874943990112e-01,-1.59356990476047788e-03,5.41514504133805752e-01,4.15430701636130051e-01,-1.26083802497675701e-01,1.27744798394281958e+02,9.20273184044003756e+01,-3.57174799898815820e+01,1.47790753317930013e-01,1.19894328508527312e-01,-2.78964248094027006e-02,5.86060039294935442e-01,4.97946388962889008e-01,-8.81136503320464337e-02,1.82985375408212258e-04,2.34026385710323387e-01,2.33843400334915186e-01,1.65271084353113551e-03,1.15022662480227300e-01,1.13369951636696165e-01,4.74246217406952830e+00,4.59067910186877537e+00,8.09541878397310954e-01,8.61580116052006795e-01,7.59247719000001098e-01,1,1,1,ok,relative_bounded_ricci
11,6011,576,8.39999999999999969e-01,box_shear_aspect,shape_channel,voro_radical,voro_radical_rebuilt,1,1,1.18320809402247304e-01,1.18320809402247304e-01,0.00000000000000000e+00,7.62285379866916024e-02,7.62285379866916024e-02,0.00000000000000000e+00,1.15138444848750590e-01,1.15138444848750590e-01,0.00000000000000000e+00,5.41514504133805752e-01,5.41514504133805752e-01,0.00000000000000000e+00,1.27744798394281958e+02,1.27744798394281958e+02,0.00000000000000000e+00,1.47790753317930013e-01,1.47790753317930013e-01,0.00000000000000000e+00,5.86060039294935442e-01,5.86060039294935442e-01,0.00000000000000000e+00,1.82985375408212258e-04,1.82985375408212258e-04,0.00000000000000000e+00,1.65271084353113551e-03,1.65271084353113551e-03,0.00000000000000000e+00,4.74246217406952830e+00,4.74246217406952830e+00,8.09541878397310954e-01,8.09541878397310954e-01,1.11739597269999820e+01,0,0,0,ok,aspect-only box strain; shear omitted for rectangular voro++ container
11,6011,576,8.39999999999999969e-01,compression_step,coupled,voro_radical,voro_radical_rebuilt,1,1,1.18320809402247304e-01,1.18460831675667996e-01,1.40022273420692400e-04,7.62285379866916024e-02,7.64421057722975555e-02,2.13567785605953131e-04,1.15138444848750590e-01,1.15198420443395441e-01,5.99755946448510269e-05,5.41514504133805752e-01,5.43638332461262697e-01,2.12382832745694472e-03,1.27744798394281958e+02,1.31133354422451390e+02,3.38855602816943247e+00,1.47790753317930013e-01,1.48727521817509006e-01,9.36768499578993774e-04,5.86060039294935442e-01,5.97849842511004259e-01,1.17898032160688171e-02,1.82985375408212258e-04,0.00000000000000000e+00,-1.82985375408212258e-04,1.65271084353113551e-03,0.00000000000000000e+00,-1.65271084353113551e-03,4.74246217406952830e+00,4.74246217406952830e+00,8.09541878397310954e-01,8.08415867285849021e-01,6.73053999799998337e+00,0,0,0,ok,local phi scan best endpoint
11,6011,576,8.39999999999999969e-01,free_ricci,sum_channel,voro_radical,voro_radical_fixed_topology,1,1,1.18320809402247304e-01,1.08081482112013003e-01,-1.02393272902343013e-02,7.62285379866916024e-02,8.15114270723083596e-12,-7.62285379785404560e-02,1.15138444848750590e-01,1.10693625769373791e-01,-4.44481907937679943e-03,5.41514504133805752e-01,5.36967317262195087e-11,-5.41514504080109038e-01,1.27744798394281958e+02,1.91280494441341853e-08,-1.27744798375153906e+02,1.47790753317930013e-01,2.47895222423829962e-10,-1.47790753070034780e-01,5.86060039294935442e-01,4.58319570618509024e-10,-5.86060038836615838e-01,1.82985375408212258e-04,8.97036784663871600e+00,8.97018486126330750e+00,1.65271084353113551e-03,5.77967101611423395e-01,5.76314390767892260e-01,4.74246217406952830e+00,5.45557598298130841e+00,8.09541878397310954e-01,9.22183188706673929e-01,7.08142836000007492e-01,1,1,1,ok,converged: max_abs_K < tol
