cycle,block_name,Delta_Theta_sum,Delta_Theta_shape,Delta_Theta_NM,Delta_B_rms,Delta_du_rms,Delta_U_overlap,accepted
148,shape,6.93889390390722838e-18,-1.75828041883527297e-04,-9.48320779768363487e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.12789666837626035e-03,1
148,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
149,shape,6.93889390390722838e-18,-1.75828041883527297e-04,-9.48320779768363487e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.12789666837626035e-03,1
149,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
150,shape,6.93889390390722838e-18,-1.75828041883527297e-04,-9.48320779768363487e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.12789666837626035e-03,1
150,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
150,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
150,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
151,shape,-6.93889390390722838e-18,-1.67335947243940630e-04,-8.95923549392857455e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.08127592219615931e-03,1
151,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
152,shape,-6.93889390390722838e-18,-1.67335947243940630e-04,-8.95923549392857455e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.08127592219615931e-03,1
152,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
153,shape,1.38777878078144568e-17,-1.66562853863239102e-04,-8.93586365090931478e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.08428243963508419e-03,1
153,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
154,shape,0.00000000000000000e+00,-1.66012219732447619e-04,-8.89402048998011452e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.08713519298261896e-03,1
154,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
155,shape,0.00000000000000000e+00,-1.66012219732447619e-04,-8.89402048998011452e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.08713519298261896e-03,1
155,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
155,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
156,shape,0.00000000000000000e+00,-1.66012219732447619e-04,-8.89402048998011452e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.08713519298261896e-03,1
156,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
157,shape,0.00000000000000000e+00,-1.65466479418313606e-04,-8.84002551988921637e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.08983713136671934e-03,1
157,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
158,shape,-1.38777878078144568e-17,-1.57378477942810013e-04,-8.39602123716143289e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04232029795546521e-03,1
158,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
159,shape,-6.93889390390722838e-18,-1.56860641690015346e-04,-8.35156953391258394e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04459650913446556e-03,1
159,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
160,shape,6.93889390390722838e-18,-1.56350802133747857e-04,-8.32670362358178817e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04675276170028420e-03,1
160,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
160,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
160,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
161,shape,6.93889390390722838e-18,-1.56350802133747857e-04,-8.32670362358178817e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04675276170028420e-03,1
161,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
162,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
162,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
163,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
163,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
164,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
164,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
165,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
165,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
165,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
166,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
166,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
167,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
167,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
168,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
168,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
169,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
169,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
170,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
170,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
170,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
170,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
171,shape,1.38777878078144568e-17,-1.55855566671553314e-04,-8.27826979254570050e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.04879860208242914e-03,1
171,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
172,shape,-2.77555756156289135e-17,-1.55026859166421116e-04,-8.23591670834900036e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05075021789161061e-03,1
172,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
173,shape,-2.77555756156289135e-17,-1.55026859166421116e-04,-8.23591670834900036e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05075021789161061e-03,1
173,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
174,shape,1.38777878078144568e-17,-1.54439089028374221e-04,-8.21174455668677306e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05272485419574680e-03,1
174,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
175,shape,-6.93889390390722838e-18,-1.53898898224313907e-04,-8.19128384151601718e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05460831756641615e-03,1
175,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
175,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
176,shape,-6.93889390390722838e-18,-1.53898898224313907e-04,-8.19128384151601718e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05460831756641615e-03,1
176,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
177,shape,-6.93889390390722838e-18,-1.53898898224313907e-04,-8.19128384151601718e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05460831756641615e-03,1
177,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
178,shape,-6.93889390390722838e-18,-1.53419210562305564e-04,-8.17088726881715077e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05637638373036469e-03,1
178,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
179,shape,-6.93889390390722838e-18,-1.53419210562305564e-04,-8.17088726881715077e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05637638373036469e-03,1
179,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
180,shape,-6.93889390390722838e-18,-1.53419210562305564e-04,-8.17088726881715077e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05637638373036469e-03,1
180,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
180,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
180,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
181,shape,1.38777878078144568e-17,-1.52748656054219056e-04,-8.12577457418584004e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05803192992985629e-03,1
181,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
182,shape,1.38777878078144568e-17,-1.52748656054219056e-04,-8.12577457418584004e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05803192992985629e-03,1
182,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
183,shape,2.77555756156289135e-17,-1.52158127580293012e-04,-8.07027041916930088e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05957542191127685e-03,1
183,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
184,shape,2.77555756156289135e-17,-1.52158127580293012e-04,-8.07027041916930088e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05957542191127685e-03,1
184,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
185,shape,2.77555756156289135e-17,-1.52158127580293012e-04,-8.07027041916930088e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05957542191127685e-03,1
185,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
185,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
186,shape,2.77555756156289135e-17,-1.52158127580293012e-04,-8.07027041916930088e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.05957542191127685e-03,1
186,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
187,shape,-1.38777878078144568e-17,-1.51656035803360290e-04,-8.02764624802804194e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06100552629688483e-03,1
187,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
188,shape,0.00000000000000000e+00,-1.51185988994717579e-04,-7.97265939760927189e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06231741165893623e-03,1
188,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
189,shape,-1.38777878078144568e-17,-1.50410527718983222e-04,-7.95289066022192292e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06352289148575752e-03,1
189,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
190,shape,-1.38777878078144568e-17,-1.50410527718983222e-04,-7.95289066022192292e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06352289148575752e-03,1
190,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
190,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
190,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
191,shape,1.38777878078144568e-17,-1.48935541018455075e-04,-7.91902672328953505e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06462468910964447e-03,1
191,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
192,shape,1.38777878078144568e-17,-1.48935541018455075e-04,-7.91902672328953505e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06462468910964447e-03,1
192,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
193,shape,1.38777878078144568e-17,-1.48935541018455075e-04,-7.91902672328953505e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06462468910964447e-03,1
193,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
194,shape,1.38777878078144568e-17,-1.48935541018455075e-04,-7.91902672328953505e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06462468910964447e-03,1
194,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
195,shape,1.38777878078144568e-17,-1.48935541018455075e-04,-7.91902672328953505e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06462468910964447e-03,1
195,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
195,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
196,shape,1.38777878078144568e-17,-1.48935541018455075e-04,-7.91902672328953505e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06462468910964447e-03,1
196,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
197,shape,1.38777878078144568e-17,-1.48935541018455075e-04,-7.91902672328953505e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06462468910964447e-03,1
197,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
198,shape,0.00000000000000000e+00,-1.48464474366657995e-04,-7.88551240005486154e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06562479348708272e-03,1
198,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
199,shape,0.00000000000000000e+00,-1.48464474366657995e-04,-7.88551240005486154e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06562479348708272e-03,1
199,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
200,shape,0.00000000000000000e+00,-1.48464474366657995e-04,-7.88551240005486154e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.06562479348708272e-03,1
200,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
200,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
200,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
