cycle,F_total,Theta_NM,Theta_sum,Theta_shape,B_rms,S_pred,du_rms,du_max,U_overlap,max_overlap,radius_ratio,Lx,Ly,shear,accepted_cycle,ran_box,ran_surgery
78,4.13379428931676882e-02,1.02538637278601241e-01,5.92998479026871916e-02,9.84377561301726794e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,3.68829745359983072e-02,7.62077111683057140e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
79,4.18182879217636333e-02,1.02398348605905812e-01,5.92998479026872263e-02,9.81872845410404205e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,3.80406605387906410e-02,7.72027170533533535e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
80,4.23068607668548591e-02,1.02259341312417415e-01,5.92998479026872055e-02,9.79387059856112324e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,3.92128170906020437e-02,7.81858459861266564e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,1,1
81,4.23068607668548591e-02,1.02259341312417415e-01,5.92998479026872055e-02,9.79387059856112324e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,3.92128170906020437e-02,7.81858459861266564e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
82,4.23068607668548591e-02,1.02259341312417415e-01,5.92998479026872055e-02,9.79387059856112324e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,3.92128170906020437e-02,7.81858459861266564e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
83,4.23068607668548591e-02,1.02259341312417415e-01,5.92998479026872055e-02,9.79387059856112324e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,3.92128170906020437e-02,7.81858459861266564e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
84,4.28032342373764474e-02,1.02120970746741535e-01,5.92998479026872125e-02,9.76916897118040584e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.03988595971996045e-02,7.91572364232697723e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
85,4.28032342373764474e-02,1.02120970746741535e-01,5.92998479026872125e-02,9.76916897118040584e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.03988595971996045e-02,7.91572364232697723e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,0
86,4.28032342373764474e-02,1.02120970746741535e-01,5.92998479026872125e-02,9.76916897118040584e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.03988595971996045e-02,7.91572364232697723e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
87,4.28032342373764474e-02,1.02120970746741535e-01,5.92998479026872125e-02,9.76916897118040584e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.03988595971996045e-02,7.91572364232697723e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
88,4.28032342373764474e-02,1.02120970746741535e-01,5.92998479026872125e-02,9.76916897118040584e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.03988595971996045e-02,7.91572364232697723e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
89,4.28032342373764474e-02,1.02120970746741535e-01,5.92998479026872125e-02,9.76916897118040584e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.03988595971996045e-02,7.91572364232697723e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
90,4.28032342373764474e-02,1.02120970746741535e-01,5.92998479026872125e-02,9.76916897118040584e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.03988595971996045e-02,7.91572364232697723e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,1
91,4.33072726141816161e-02,1.01983280982231708e-01,5.92998479026872055e-02,9.74463380054133160e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.15984461431385261e-02,8.01170542407458885e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
92,4.37974033559576786e-02,1.01852218154275198e-01,5.92998479026872333e-02,9.72121851183602587e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.27610270474063012e-02,8.10268705554553215e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
93,4.42942129455022315e-02,1.01722804725033519e-01,5.92998479026872055e-02,9.69793115086395041e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.39355345256818297e-02,8.19267869324575848e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
94,4.42942129455022315e-02,1.01722804725033519e-01,5.92998479026872055e-02,9.69793115086395041e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.39355345256818297e-02,8.19267869324575848e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
95,4.47973863518291299e-02,1.01594661466540906e-01,5.92998479026872055e-02,9.67476681330316918e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.51213836243776478e-02,8.28169130691158717e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,1,0
96,4.47973863518291299e-02,1.01594661466540906e-01,5.92998479026872055e-02,9.67476681330316918e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.51213836243776478e-02,8.28169130691158717e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
97,4.53068449838102266e-02,1.01467742403620151e-01,5.92998479026872055e-02,9.65175339648197267e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.63182085944562547e-02,8.36973574108843543e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
98,4.53068449838102266e-02,1.01467742403620151e-01,5.92998479026872055e-02,9.65175339648197267e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.63182085944562547e-02,8.36973574108843543e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
99,4.53068449838102266e-02,1.01467742403620151e-01,5.92998479026872055e-02,9.65175339648197267e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.63182085944562547e-02,8.36973574108843543e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
100,4.53068449838102266e-02,1.01467742403620151e-01,5.92998479026872055e-02,9.65175339648197267e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.63182085944562547e-02,8.36973574108843543e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,1
101,4.58221948310436680e-02,1.01342542156406493e-01,5.92998479026871916e-02,9.62883696904059672e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.75256451889785048e-02,8.45682271668366514e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
102,4.58221948310436680e-02,1.01342542156406493e-01,5.92998479026871916e-02,9.62883696904059672e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.75256451889785048e-02,8.45682271668366514e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
103,4.63217500362436835e-02,1.01224375826167320e-01,5.92998479026871986e-02,9.60695445384894819e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.86931265985924289e-02,8.53944608208312417e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
104,4.63217500362436835e-02,1.01224375826167320e-01,5.92998479026871986e-02,9.60695445384894819e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.86931265985924289e-02,8.53944608208312417e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
105,4.63217500362436835e-02,1.01224375826167320e-01,5.92998479026871986e-02,9.60695445384894819e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.86931265985924289e-02,8.53944608208312417e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,0
106,4.68265585057251674e-02,1.01106847398101440e-01,5.92998479026871916e-02,9.58517644332171070e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.98699301090428856e-02,8.62120795074592383e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
107,4.68265585057251674e-02,1.01106847398101440e-01,5.92998479026871916e-02,9.58517644332171070e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,4.98699301090428856e-02,8.62120795074592383e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
108,4.73365492154220815e-02,1.00989821706003388e-01,5.92998479026871916e-02,9.56350328982814163e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.10559164384590189e-02,8.70211746428661836e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
109,4.73365492154220815e-02,1.00989821706003388e-01,5.92998479026871916e-02,9.56350328982814163e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.10559164384590189e-02,8.70211746428661836e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
110,4.73365492154220815e-02,1.00989821706003388e-01,5.92998479026871916e-02,9.56350328982814163e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.10559164384590189e-02,8.70211746428661836e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,1
111,4.78515339868934991e-02,1.00873531150743767e-01,5.92998479026871986e-02,9.54193326258750418e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.22507278961538077e-02,8.78218366469878386e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
112,4.83713394277359848e-02,1.00757655694622347e-01,5.92998479026871916e-02,9.52045763899051073e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.34540894705832006e-02,8.86141549553418617e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
113,4.88958498729043581e-02,1.00642752276462452e-01,5.92998479026872194e-02,9.49909119627773829e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.46656624011645428e-02,8.93982180306915897e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
114,4.88958498729043581e-02,1.00642752276462452e-01,5.92998479026872194e-02,9.49909119627773829e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.46656624011645428e-02,8.93982180306915897e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
115,4.88958498729043581e-02,1.00642752276462452e-01,5.92998479026872194e-02,9.49909119627773829e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.46656624011645428e-02,8.93982180306915897e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,0
116,4.94249629743645919e-02,1.00528303455687321e-01,5.92998479026871986e-02,9.47785503512901389e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.58850875993973581e-02,9.01741133746043477e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
117,4.94249629743645919e-02,1.00528303455687321e-01,5.92998479026871986e-02,9.47785503512901389e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.58850875993973581e-02,9.01741133746043477e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
118,4.94249629743645919e-02,1.00528303455687321e-01,5.92998479026871986e-02,9.47785503512901389e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.58850875993973581e-02,9.01741133746043477e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
119,4.99365500033644646e-02,1.00418900415080892e-01,5.92998479026872055e-02,9.45757509093517190e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.70618654438942857e-02,9.09107834740885412e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
120,4.99365500033644646e-02,1.00418900415080892e-01,5.92998479026872055e-02,9.45757509093517190e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.70618654438942857e-02,9.09107834740885412e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,1
121,5.04521405959257666e-02,1.00309947208631858e-01,5.92998479026871916e-02,9.43744044956478095e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.82452243736552647e-02,9.16400933830689990e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
122,5.04521405959257666e-02,1.00309947208631858e-01,5.92998479026871916e-02,9.43744044956478095e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.82452243736552647e-02,9.16400933830689990e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
123,5.04521405959257666e-02,1.00309947208631858e-01,5.92998479026871916e-02,9.43744044956478095e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.82452243736552647e-02,9.16400933830689990e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
124,5.04521405959257666e-02,1.00309947208631858e-01,5.92998479026871916e-02,9.43744044956478095e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.82452243736552647e-02,9.16400933830689990e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
125,5.04521405959257666e-02,1.00309947208631858e-01,5.92998479026871916e-02,9.43744044956478095e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.82452243736552647e-02,9.16400933830689990e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,0
126,5.09276101845482360e-02,1.00210796270777780e-01,5.92998479026872055e-02,9.41909588359664818e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.93345295407778708e-02,9.23016428182668047e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
127,5.09276101845482360e-02,1.00210796270777780e-01,5.92998479026872055e-02,9.41909588359664818e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.93345295407778708e-02,9.23016428182668047e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
128,5.09276101845482360e-02,1.00210796270777780e-01,5.92998479026872055e-02,9.41909588359664818e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,5.93345295407778708e-02,9.23016428182668047e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
129,5.14060904042807493e-02,1.00111998708583130e-01,5.92998479026872194e-02,9.40084879127563305e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.04288536874263982e-02,9.29571381132865415e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
130,5.14060904042807493e-02,1.00111998708583130e-01,5.92998479026872194e-02,9.40084879127563305e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.04288536874263982e-02,9.29571381132865415e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,1
131,5.14060904042807493e-02,1.00111998708583130e-01,5.92998479026872194e-02,9.40084879127563305e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.04288536874263982e-02,9.29571381132865415e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
132,5.18874393170077469e-02,1.00013471264356432e-01,5.92998479026872055e-02,9.38269358172727913e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.15279591720173172e-02,9.36066356165057289e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
133,5.18874393170077469e-02,1.00013471264356432e-01,5.92998479026872055e-02,9.38269358172727913e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.15279591720173172e-02,9.36066356165057289e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
134,5.18874393170077469e-02,1.00013471264356432e-01,5.92998479026872055e-02,9.38269358172727913e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.15279591720173172e-02,9.36066356165057289e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
135,5.23715046043591384e-02,9.99152127985015598e-02,5.92998479026872055e-02,9.36461537654903337e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.26316568258751677e-02,9.42501911415487559e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,1,0
136,5.28582454599670626e-02,9.98172905942007471e-02,5.92998479026872194e-02,9.34662721970801053e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.37397708436957672e-02,9.48878599727751570e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
137,5.28582454599670626e-02,9.98172905942007471e-02,5.92998479026872194e-02,9.34662721970801053e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.37397708436957672e-02,9.48878599727751570e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
138,5.28582454599670626e-02,9.98172905942007471e-02,5.92998479026872194e-02,9.34662721970801053e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.37397708436957672e-02,9.48878599727751570e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
139,5.33474811993008696e-02,9.97197569818405322e-02,5.92998479026872055e-02,9.32870673417335317e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.48521107431535571e-02,9.55196968708738048e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
140,5.33474811993008696e-02,9.97197569818405322e-02,5.92998479026872055e-02,9.32870673417335317e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.48521107431535571e-02,9.55196968708738048e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,1
141,5.33474811993008696e-02,9.97197569818405322e-02,5.92998479026872055e-02,9.32870673417335317e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.48521107431535571e-02,9.55196968708738048e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
142,5.38392288016532536e-02,9.96225411911319109e-02,5.92998479026872055e-02,9.31086966756668188e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.59685960941775174e-02,9.61457560782112974e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
143,5.43333909263747916e-02,9.95257869457492617e-02,5.92998479026871986e-02,9.29311182129960306e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.70890670009145484e-02,9.67660913242534004e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
144,5.43333909263747916e-02,9.95257869457492617e-02,5.92998479026871986e-02,9.29311182129960306e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.70890670009145484e-02,9.67660913242534004e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
145,5.43333909263747916e-02,9.95257869457492617e-02,5.92998479026871986e-02,9.29311182129960306e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.70890670009145484e-02,9.67660913242534004e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,0
146,5.48298954762092144e-02,9.94294808045208534e-02,5.92998479026872055e-02,9.27543985034346569e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.82133332629189099e-02,9.73807558308579235e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
147,5.48298954762092144e-02,9.94294808045208534e-02,5.92998479026872055e-02,9.27543985034346569e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.82133332629189099e-02,9.73807558308579235e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
148,5.48298954762092144e-02,9.94294808045208534e-02,5.92998479026872055e-02,9.27543985034346569e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.82133332629189099e-02,9.73807558308579235e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
149,5.48298954762092144e-02,9.94294808045208534e-02,5.92998479026872055e-02,9.27543985034346569e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.82133332629189099e-02,9.73807558308579235e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
150,5.53286703443381933e-02,9.93346487265440170e-02,5.92998479026872125e-02,9.25785704615511296e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.93412299312951702e-02,9.79898023175789223e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,1,1
151,5.53286703443381933e-02,9.93346487265440170e-02,5.92998479026872125e-02,9.25785704615511296e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,6.93412299312951702e-02,9.79898023175789223e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
152,5.58073974169440573e-02,9.92450563716047313e-02,5.92998479026872055e-02,9.24112345143071889e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,7.04225058534913295e-02,9.85667146432298580e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
153,5.62880250073312660e-02,9.91556977350956381e-02,5.92998479026872194e-02,9.22446716604439498e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,7.15067882931264137e-02,9.91385876578394498e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,1,0,0
154,5.62880250073312660e-02,9.91556977350956381e-02,5.92998479026872194e-02,9.22446716604439498e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,7.15067882931264137e-02,9.91385876578394498e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,0,0
155,5.62880250073312660e-02,9.91556977350956381e-02,5.92998479026872194e-02,9.22446716604439498e-02,4.34130037581270112e-01,8.48520392236527385e+01,1.19537850046901539e-01,4.61870194088733199e-01,7.15067882931264137e-02,9.91385876578394498e-02,3.96963159897474416e+00,3.27000223915208679e+01,3.29299560405940284e+01,0.00000000000000000e+00,0,1,0
