cycle,block_name,Delta_Theta_sum,Delta_Theta_shape,Delta_Theta_NM,Delta_B_rms,Delta_du_rms,Delta_U_overlap,accepted
1,shape,-1.38777878078144568e-17,-2.93940611972608179e-03,-1.67009266207392149e-03,0.00000000000000000e+00,0.00000000000000000e+00,3.13164508784264696e-03,1
1,ricci,-2.14307503553660336e-02,-1.59125986923627782e-03,-6.05573915720353240e-03,-1.59047008896676001e-01,-3.53076672915592499e-02,1.56175242806233461e-01,1
2,shape,0.00000000000000000e+00,-2.54211020859867465e-02,-2.01081211919422465e-02,0.00000000000000000e+00,0.00000000000000000e+00,-1.22067838229210537e-01,1
2,ricci,-1.55605944796022300e-11,-1.47486189927548139e-12,-6.80022704813154633e-12,-1.14404707929338656e-10,-2.18192269807460093e-11,2.01636901620005915e-11,1
3,shape,-6.93889390390722838e-18,-1.98258997826841754e-03,-1.30717369840357978e-03,0.00000000000000000e+00,0.00000000000000000e+00,3.26954855049094856e-03,1
3,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
4,shape,-6.93889390390722838e-18,-1.48139348761629208e-03,-9.54350908825715716e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.22007336377374415e-03,1
4,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
5,shape,0.00000000000000000e+00,-1.26353362578777995e-03,-7.94335727072950637e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.21097269630078036e-03,1
5,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
5,box,2.77555756156289135e-17,-3.44969357931185217e-04,-3.26134746468559333e-04,0.00000000000000000e+00,0.00000000000000000e+00,-1.79427928081674071e-03,1
6,shape,-3.46944695195361419e-17,-1.17253532898646540e-03,-7.25726743283527931e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.23932933645027649e-03,1
6,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
7,shape,1.38777878078144568e-17,-1.08714855297757651e-03,-6.69036674620676619e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.26575971358966655e-03,1
7,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
8,shape,3.46944695195361419e-17,-1.02544090712627933e-03,-6.25847476074026243e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28027035870823158e-03,1
8,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
9,shape,-4.85722573273505986e-17,-9.64640887459719543e-04,-5.86374113460713664e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.26365114163221226e-03,1
9,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
10,shape,1.38777878078144568e-17,-9.16872011331379411e-04,-5.56395927156796977e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28497621604396939e-03,1
10,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
10,box,-6.93889390390722838e-18,-1.47087348051050393e-04,-1.08312850225320001e-04,0.00000000000000000e+00,1.90278348632944017e-13,-1.53778240678734135e-04,1
10,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
11,shape,6.93889390390722838e-18,-8.83760366503935635e-04,-5.40273589541756527e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.29530454402673922e-03,1
11,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
12,shape,0.00000000000000000e+00,-8.47246581254346154e-04,-5.13571868781689811e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28522356055076237e-03,1
12,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
13,shape,1.38777878078144568e-17,-8.11262670034770816e-04,-4.91131494396473967e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.25944941952539813e-03,1
13,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
14,shape,1.38777878078144568e-17,-7.90277512971990226e-04,-4.77075401774634811e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.27627945709815793e-03,1
14,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
15,shape,-1.38777878078144568e-17,-7.67113344982472967e-04,-4.61009632217179721e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28391853716622495e-03,1
15,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
15,box,-3.46944695195361419e-17,-8.30737283384758163e-05,-5.79504431686556076e-05,0.00000000000000000e+00,-8.53206394424432801e-14,8.39029463777368756e-05,1
16,shape,6.93889390390722838e-18,-7.59466993134783053e-04,-4.56293379001354582e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.29738303149608447e-03,1
16,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
17,shape,0.00000000000000000e+00,-7.38920412140936511e-04,-4.40747061840468524e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28942272856073969e-03,1
17,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
18,shape,-6.93889390390722838e-18,-7.16820682530552866e-04,-4.27879182539267489e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.26850382760714153e-03,1
18,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
19,shape,1.38777878078144568e-17,-7.08895898085912246e-04,-4.24880741073149770e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28642274601284590e-03,1
19,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
20,shape,0.00000000000000000e+00,-6.87362671947772119e-04,-4.09688704716859586e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.24621698339661036e-03,1
20,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
20,box,-6.93889390390722838e-18,-4.62500094847301257e-05,-3.28619616533354364e-05,0.00000000000000000e+00,0.00000000000000000e+00,1.00612563887464423e-04,1
20,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
21,shape,1.38777878078144568e-17,-6.89224034826865783e-04,-4.09050954390866028e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28192424383196013e-03,1
21,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
22,shape,6.93889390390722838e-18,-6.75052706327436414e-04,-4.00462107721571980e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.27522465620389003e-03,1
22,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
23,shape,-1.38777878078144568e-17,-6.53367952579059219e-04,-3.83313887234532080e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.21745654274922799e-03,1
23,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
24,shape,-6.93889390390722838e-18,-6.57047028224846952e-04,-3.80214477209858681e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.25399611062325567e-03,1
24,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
25,shape,1.38777878078144568e-17,-6.48352355890710608e-04,-3.69172932153855049e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.23552961068976352e-03,1
25,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
25,box,-1.38777878078144568e-17,-3.51983965252017361e-05,-1.91545775971441179e-05,0.00000000000000000e+00,-5.28008192723916636e-13,9.44869258694691627e-05,1
26,shape,1.38777878078144568e-17,-6.48602907183895572e-04,-3.64892258069265951e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.25217897846055704e-03,1
26,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
27,shape,4.16333634234433703e-17,-6.39555604135380595e-04,-3.59374623277355920e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.22241748695079044e-03,1
27,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
28,shape,-1.38777878078144568e-17,-6.38813541417884712e-04,-3.60093638768863022e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.23990681659350188e-03,1
28,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
29,shape,-6.93889390390722838e-18,-6.26367383269321731e-04,-3.53537507957080166e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.21556092478578193e-03,1
29,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
30,shape,6.93889390390722838e-18,-6.19604454898392554e-04,-3.53588321997611033e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.23891249923316527e-03,1
30,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
30,box,-3.46944695195361419e-17,-1.63075942179180533e-05,-1.05737739447275825e-05,0.00000000000000000e+00,-4.28976298927352673e-13,5.11837922457791805e-05,1
30,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
31,shape,0.00000000000000000e+00,-6.16816034648332012e-04,-3.50738724729848794e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.25437424057317681e-03,1
31,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
32,shape,1.38777878078144568e-17,-6.08979725035548036e-04,-3.45496868150843572e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.22293612236698723e-03,1
32,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
33,shape,-6.93889390390722838e-18,-6.03657648005871683e-04,-3.45885213395610847e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.24365366044268577e-03,1
33,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
34,shape,-6.93889390390722838e-18,-6.00502057342473805e-04,-3.47670730211704915e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.25598344555325103e-03,1
34,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
35,shape,-3.46944695195361419e-17,-5.89965338727967137e-04,-3.43965786401986828e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.21522584947872558e-03,1
35,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
35,box,3.46944695195361419e-17,-2.05164107781805050e-05,-1.30785902315022629e-05,0.00000000000000000e+00,-9.13852327144581977e-14,4.71078183534034967e-05,1
36,shape,2.08166817117216851e-17,-5.87824864354005716e-04,-3.41219806896039812e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.21174030407653244e-03,1
36,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
37,shape,-6.93889390390722838e-18,-5.80187188523893782e-04,-3.41067344240622572e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.21209584423370886e-03,1
37,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
38,shape,0.00000000000000000e+00,-5.70262063560214583e-04,-3.37413266665809175e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.20811399997081304e-03,1
38,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
39,shape,-6.93889390390722838e-18,-5.69167657352417922e-04,-3.41464085996626143e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.24733261285450880e-03,1
39,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
40,shape,-2.08166817117216851e-17,-5.62071027141737567e-04,-3.38908144361035890e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.23022461254240945e-03,1
40,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
40,box,1.38777878078144568e-17,-3.00997399689389988e-05,-1.96702181113894703e-05,0.00000000000000000e+00,0.00000000000000000e+00,5.57543573852514740e-05,1
40,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
41,shape,2.08166817117216851e-17,-5.70164024896790966e-04,-3.45659838801443131e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.29825309694159463e-03,1
41,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
42,shape,-2.77555756156289135e-17,-5.75092070174046399e-04,-3.49567996375504952e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.35991565349497145e-03,1
42,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
43,shape,1.38777878078144568e-17,-5.72178335213099909e-04,-3.42936795608886347e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.36355256218220933e-03,1
43,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
44,shape,-6.93889390390722838e-18,-5.68852672208852717e-04,-3.36515623989605550e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.36465455731907448e-03,1
44,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
45,shape,1.38777878078144568e-17,-5.58076706890869856e-04,-3.30076519863276019e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.32729521868999067e-03,1
45,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
45,box,2.08166817117216851e-17,-2.53134177039329722e-05,-1.63086426392122785e-05,0.00000000000000000e+00,0.00000000000000000e+00,5.23891053935132689e-05,1
46,shape,-2.08166817117216851e-17,-5.51852270118398380e-04,-3.23522910578161182e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.30715106751994226e-03,1
46,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
47,shape,-2.08166817117216851e-17,-5.52983737490846117e-04,-3.17881153740096067e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.34314798079865527e-03,1
47,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
48,shape,2.08166817117216851e-17,-5.43877768785630544e-04,-3.13347423479992671e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.34472812386829577e-03,1
48,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
49,shape,-1.38777878078144568e-17,-5.21683535744485449e-04,-3.06217416222415162e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.29551801802202560e-03,1
49,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
50,shape,-1.38777878078144568e-17,-5.21683535744485449e-04,-3.06217416222415162e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.29551801802202560e-03,1
50,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
50,box,0.00000000000000000e+00,-1.69757107833512499e-05,-9.81169748012766796e-06,5.55111512312578270e-17,-3.59851037856628864e-14,4.47148814513298465e-05,1
50,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
51,shape,1.38777878078144568e-17,-5.18815567019013935e-04,-3.08624076609753661e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.34805103192195586e-03,1
51,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
52,shape,6.93889390390722838e-18,-4.98551046185471969e-04,-2.97175445147235262e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.29414777909137202e-03,1
52,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
53,shape,-6.93889390390722838e-18,-4.88316653021687863e-04,-2.95281952579759532e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.28228659773008302e-03,1
53,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
54,shape,-2.08166817117216851e-17,-4.86917657646163127e-04,-2.96783246526904909e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.31340650113634561e-03,1
54,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
55,shape,2.77555756156289135e-17,-4.86783582483087118e-04,-2.96619248256052570e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.33761960639694655e-03,1
55,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
55,box,-2.77555756156289135e-17,-1.46997816218991106e-05,-9.42258409510066119e-06,0.00000000000000000e+00,0.00000000000000000e+00,3.60875537035176830e-05,1
56,shape,2.77555756156289135e-17,-4.75977718299727681e-04,-2.91334879672783265e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.31405570922579940e-03,1
56,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
57,shape,-1.38777878078144568e-17,-4.63005787933443158e-04,-2.83885597713973148e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.29269155878983422e-03,1
57,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
58,shape,-6.93889390390722838e-18,-4.54846855401008776e-04,-2.81870223316063595e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.27955751705813481e-03,1
58,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
59,shape,6.93889390390722838e-18,-4.55566789524991522e-04,-2.83692871598836827e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.31140565057139180e-03,1
59,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
60,shape,0.00000000000000000e+00,-4.48770890315058901e-04,-2.80610977253778482e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.33833964517915582e-03,1
60,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
60,box,1.38777878078144568e-17,-2.38418356913391860e-05,-1.55928554481238324e-05,0.00000000000000000e+00,0.00000000000000000e+00,4.28438464528391183e-05,1
60,surgery_microquench,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
61,shape,0.00000000000000000e+00,-4.48770890315058901e-04,-2.80610977253778482e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.33833964517915582e-03,1
61,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
62,shape,-2.08166817117216851e-17,-4.55816061322750210e-04,-2.85187411151355263e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.40249270522591241e-03,1
62,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
63,shape,0.00000000000000000e+00,-4.45734562619891361e-04,-2.81080823384030620e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.40766186431085139e-03,1
63,ricci,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
