cycle,F_total,Theta_NM,Theta_sum,Theta_shape,B_rms,S_pred,du_rms,du_max,U_overlap,max_overlap,radius_ratio,Lx,Ly,shear,accepted_cycle,ran_box,ran_surgery
86,1.96234247699852149e-02,5.98260839358563112e-02,4.51604846175458277e-02,3.92947648376692493e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,2.89915966235963274e-01,1.86273700667053621e-01,3.99951637662866810e+00,3.25042034129277724e+01,3.31283399319039091e+01,0.00000000000000000e+00,1,0,0
87,1.97201874709443947e-02,5.96037932240442436e-02,4.51604846175458347e-02,3.89599520148319542e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,2.92899247561135667e-01,1.87029762910494446e-01,3.99951637662866810e+00,3.25042034129277724e+01,3.31283399319039091e+01,0.00000000000000000e+00,1,0,0
88,1.97201874709443947e-02,5.96037932240442436e-02,4.51604846175458347e-02,3.89599520148319542e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,2.92899247561135667e-01,1.87029762910494446e-01,3.99951637662866810e+00,3.25042034129277724e+01,3.31283399319039091e+01,0.00000000000000000e+00,0,0,0
89,1.97201874709443947e-02,5.96037932240442436e-02,4.51604846175458347e-02,3.89599520148319542e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,2.92899247561135667e-01,1.87029762910494446e-01,3.99951637662866810e+00,3.25042034129277724e+01,3.31283399319039091e+01,0.00000000000000000e+00,0,0,0
90,1.98129334426030701e-02,5.93808164814804071e-02,4.51604846175458208e-02,3.86229132969083400e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,2.95800104172609601e-01,1.88075312493866553e-01,3.99951637662866810e+00,3.24949804635740165e+01,3.31377426457079096e+01,0.00000000000000000e+00,1,1,1
91,1.98129334426030701e-02,5.93808164814804071e-02,4.51604846175458208e-02,3.86229132969083400e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,2.95800104172609601e-01,1.88075312493866553e-01,3.99951637662866810e+00,3.24949804635740165e+01,3.31377426457079096e+01,0.00000000000000000e+00,0,0,0
92,1.99064782849645745e-02,5.91674132996961380e-02,4.51604846175458000e-02,3.83020742629743977e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,2.98658222567603437e-01,1.88670648790050466e-01,3.99951637662866810e+00,3.24949804635740165e+01,3.31377426457079096e+01,0.00000000000000000e+00,1,0,0
93,1.99949008214149078e-02,5.89621183698307225e-02,4.51604846175458138e-02,3.79961067241903483e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.01360463962623781e-01,1.89143504729226919e-01,3.99951637662866810e+00,3.24949804635740165e+01,3.31377426457079096e+01,0.00000000000000000e+00,1,0,0
94,2.00785779585728463e-02,5.87661860901299640e-02,4.51604846175458069e-02,3.77068276275963274e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.03909977764134642e-01,1.89506849475137518e-01,3.99951637662866810e+00,3.24949804635740165e+01,3.31377426457079096e+01,0.00000000000000000e+00,1,0,0
95,2.01557538331364715e-02,5.85685960286201693e-02,4.51604846175458277e-02,3.74247327019316955e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.06301264532456152e-01,1.90084922901092579e-01,3.99951637662866810e+00,3.24875419298220152e+01,3.31453300531414357e+01,0.00000000000000000e+00,1,1,0
96,2.01557538331364715e-02,5.85685960286201693e-02,4.51604846175458277e-02,3.74247327019316955e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.06301264532456152e-01,1.90084922901092579e-01,3.99951637662866810e+00,3.24875419298220152e+01,3.31453300531414357e+01,0.00000000000000000e+00,0,0,0
97,2.01557538331364715e-02,5.85685960286201693e-02,4.51604846175458277e-02,3.74247327019316955e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.06301264532456152e-01,1.90084922901092579e-01,3.99951637662866810e+00,3.24875419298220152e+01,3.31453300531414357e+01,0.00000000000000000e+00,0,0,0
98,2.02289550517217309e-02,5.83838291588352834e-02,4.51604846175457930e-02,3.71608990818380822e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.08552416793780593e-01,1.90279445987909801e-01,3.99951637662866810e+00,3.24875419298220152e+01,3.31453300531414357e+01,0.00000000000000000e+00,1,0,0
99,2.02984389562819029e-02,5.82112673498353730e-02,4.51604846175458000e-02,3.69090876299200746e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.10688161720881484e-01,1.90370231661543432e-01,3.99951637662866810e+00,3.24875419298220152e+01,3.31453300531414357e+01,0.00000000000000000e+00,1,0,0
100,2.03627794567641310e-02,5.80459110261305686e-02,4.51604846175458069e-02,3.66619003673400307e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.12702404175660031e-01,1.90581943706424894e-01,3.99951637662866810e+00,3.24824920873074419e+01,3.31504829427784742e+01,0.00000000000000000e+00,1,1,1
101,2.04192925628678239e-02,5.78958297279346043e-02,4.51604846175458347e-02,3.64503940336389012e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.14451214831223014e-01,1.90519983965106166e-01,3.99951637662866810e+00,3.24824920873074419e+01,3.31504829427784742e+01,0.00000000000000000e+00,1,0,0
102,2.04192925628678239e-02,5.78958297279346043e-02,4.51604846175458347e-02,3.64503940336389012e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.14451214831223014e-01,1.90519983965106166e-01,3.99951637662866810e+00,3.24824920873074419e+01,3.31504829427784742e+01,0.00000000000000000e+00,0,0,0
103,2.04672807601437023e-02,5.77616457355773702e-02,4.51604846175458485e-02,3.62591499865884959e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.15967189475045318e-01,1.90389905072283483e-01,3.99951637662866810e+00,3.24824920873074419e+01,3.31504829427784742e+01,0.00000000000000000e+00,1,0,0
104,2.05080955321653088e-02,5.76412309091441713e-02,4.51604846175458208e-02,3.60840328883273997e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.17290226046038570e-01,1.90211040175292334e-01,3.99951637662866810e+00,3.24824920873074419e+01,3.31504829427784742e+01,0.00000000000000000e+00,1,0,0
105,2.05424342244061552e-02,5.75295172884697711e-02,4.51604846175457930e-02,3.59189353626544541e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.18452500366829316e-01,1.90205930938523560e-01,3.99951637662866810e+00,3.24776272347068584e+01,3.31554485830325874e+01,0.00000000000000000e+00,1,1,0
106,2.05727567636207267e-02,5.74285830245645293e-02,4.51604846175458277e-02,3.57672789791794801e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.19493818031604482e-01,1.89991685064261562e-01,3.99951637662866810e+00,3.24776272347068584e+01,3.31554485830325874e+01,0.00000000000000000e+00,1,0,0
107,2.05997971606656782e-02,5.73334579128993091e-02,4.51604846175458069e-02,3.56287875544118310e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.20430135691585238e-01,1.89752962915404888e-01,3.99951637662866810e+00,3.24776272347068584e+01,3.31554485830325874e+01,0.00000000000000000e+00,1,0,0
108,2.06237337163235716e-02,5.72463070319112269e-02,4.51604846175457930e-02,3.55018847190583520e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.21269934164427284e-01,1.89500635532738659e-01,3.99951637662866810e+00,3.24776272347068584e+01,3.31554485830325874e+01,0.00000000000000000e+00,1,0,0
109,2.06447909735895663e-02,5.71673952239283509e-02,4.51604846175458069e-02,3.53838152065822642e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.22025856911016983e-01,1.89240967156636408e-01,3.99951637662866810e+00,3.24776272347068584e+01,3.31554485830325874e+01,0.00000000000000000e+00,1,0,0
110,2.06629671253708395e-02,5.70919042383455297e-02,4.51604846175458347e-02,3.52705773078000814e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.22709410144564834e-01,1.89155213635276320e-01,3.99951637662866810e+00,3.24734805776749624e+01,3.31596823230434055e+01,0.00000000000000000e+00,1,1,1
111,2.06791769828764023e-02,5.70211459452916458e-02,4.51604846175458555e-02,3.51676061829568343e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.23323731254114344e-01,1.88906943242113323e-01,3.99951637662866810e+00,3.24734805776749624e+01,3.31596823230434055e+01,0.00000000000000000e+00,1,0,0
112,2.06931882096181644e-02,5.69543689960942678e-02,4.51604846175458208e-02,3.50711148634143335e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.23875052864019408e-01,1.88649564787872759e-01,3.99951637662866810e+00,3.24734805776749624e+01,3.31596823230434055e+01,0.00000000000000000e+00,1,0,0
113,2.07052822868715389e-02,5.68909760119045219e-02,4.51604846175458208e-02,3.49806254559391072e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.24370492028051127e-01,1.88389805821022494e-01,3.99951637662866810e+00,3.24734805776749624e+01,3.31596823230434055e+01,0.00000000000000000e+00,1,0,0
114,2.07158911374108780e-02,5.68325101426559107e-02,4.51604846175458069e-02,3.48970921176793986e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.24816153799593665e-01,1.88131284343694860e-01,3.99951637662866810e+00,3.24734805776749624e+01,3.31596823230434055e+01,0.00000000000000000e+00,1,0,0
115,2.07251572379902015e-02,5.67762035801605072e-02,4.51604846175458069e-02,3.48183751740143918e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.25220987351635293e-01,1.88016554413804604e-01,3.99951637662866810e+00,3.24701901976793366e+01,3.31630425730053773e+01,0.00000000000000000e+00,1,1,0
116,2.07341574063336989e-02,5.67252005980080978e-02,4.51604846175457930e-02,3.47459772472264658e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.25602443314251033e-01,1.87776810855076803e-01,3.99951637662866810e+00,3.24701901976793366e+01,3.31630425730053773e+01,0.00000000000000000e+00,1,0,0
117,2.07426606236406769e-02,5.66770542812532821e-02,4.51604846175458208e-02,3.46774296647923419e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.25962859928716875e-01,1.87533376435968790e-01,3.99951637662866810e+00,3.24701901976793366e+01,3.31630425730053773e+01,0.00000000000000000e+00,1,0,0
118,2.07506398499298084e-02,5.66313496209342113e-02,4.51604846175458277e-02,3.46132963720110071e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.26300198151297460e-01,1.87291059864879150e-01,3.99951637662866810e+00,3.24701901976793366e+01,3.31630425730053773e+01,0.00000000000000000e+00,1,0,0
119,2.07582249598730131e-02,5.65877237910735187e-02,4.51604846175458069e-02,3.45536474699630614e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.26616929640489051e-01,1.87052291013134253e-01,3.99951637662866810e+00,3.24701901976793366e+01,3.31630425730053773e+01,0.00000000000000000e+00,1,0,0
120,2.07650100858233176e-02,5.65453276673514027e-02,4.51604846175458347e-02,3.44962141216859502e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.26911262749466303e-01,1.86950797809632308e-01,3.99951637662866810e+00,3.24670945952965795e+01,3.31662045311321592e+01,0.00000000000000000e+00,1,1,1
121,2.07712438588408543e-02,5.65067078606806203e-02,4.51604846175458138e-02,3.44428941216445988e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.27182971539992429e-01,1.86732699450258721e-01,3.99951637662866810e+00,3.24670945952965795e+01,3.31662045311321592e+01,0.00000000000000000e+00,1,0,0
122,2.07770417540584576e-02,5.64692843092123656e-02,4.51604846175458277e-02,3.43929593785268148e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.27436421470817474e-01,1.86512038906936350e-01,3.99951637662866810e+00,3.24670945952965795e+01,3.31662045311321592e+01,0.00000000000000000e+00,1,0,0
123,2.07824500200032430e-02,5.64330679147969638e-02,4.51604846175458069e-02,3.43462383502934690e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.27673049429626217e-01,1.86293105529021119e-01,3.99951637662866810e+00,3.24670945952965795e+01,3.31662045311321592e+01,0.00000000000000000e+00,1,0,0
124,2.07875316907079298e-02,5.63984982537730772e-02,4.51604846175458555e-02,3.43027300650913455e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.27894154799585835e-01,1.86078021806849403e-01,3.99951637662866810e+00,3.24670945952965795e+01,3.31662045311321592e+01,0.00000000000000000e+00,1,0,0
125,2.07918368883776433e-02,5.63648208887552668e-02,4.51604846175458208e-02,3.42591193564323396e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.28099859986589915e-01,1.86063886646501642e-01,3.99951637662866810e+00,3.24625221514476934e+01,3.31708760907599469e+01,0.00000000000000000e+00,1,1,0
126,2.07957890271150102e-02,5.63336039729055923e-02,4.51604846175458069e-02,3.42203743897798521e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.28285032189400361e-01,1.85874659710276502e-01,3.99951637662866810e+00,3.24625221514476934e+01,3.31708760907599469e+01,0.00000000000000000e+00,1,0,0
127,2.07994416952465948e-02,5.63032065610038143e-02,4.51604846175458208e-02,3.41833321225311071e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.28459438687129346e-01,1.85678911667239044e-01,3.99951637662866810e+00,3.24625221514476934e+01,3.31708760907599469e+01,0.00000000000000000e+00,1,0,0
128,2.08028512550797774e-02,5.62746160770821388e-02,4.51604846175457930e-02,3.41479407456256254e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.28624363397093389e-01,1.85482891970865094e-01,3.99951637662866810e+00,3.24625221514476934e+01,3.31708760907599469e+01,0.00000000000000000e+00,1,0,0
129,2.08060957245692589e-02,5.62481526589408767e-02,4.51604846175458277e-02,3.41137421068785779e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.28782631052168428e-01,1.85289933447993382e-01,3.99951637662866810e+00,3.24625221514476934e+01,3.31708760907599469e+01,0.00000000000000000e+00,1,0,0
130,2.08091791152235812e-02,5.62215268637430640e-02,4.51604846175458208e-02,3.40778101109848325e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.28942309208226147e-01,1.85273001890695399e-01,3.99951637662866810e+00,3.24586565103608677e+01,3.31748265531415782e+01,0.00000000000000000e+00,1,1,1
131,2.08123146973861195e-02,5.61968987344702506e-02,4.51604846175458347e-02,3.40465715655706574e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.29090145115109478e-01,1.85113085984732528e-01,3.99951637662866810e+00,3.24586565103608677e+01,3.31748265531415782e+01,0.00000000000000000e+00,1,0,0
132,2.08155911539162977e-02,5.61728796480681358e-02,4.51604846175458138e-02,3.40169349625586009e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.29236361090616381e-01,1.84953141643213970e-01,3.99951637662866810e+00,3.24586565103608677e+01,3.31748265531415782e+01,0.00000000000000000e+00,1,0,0
133,2.08188794849861955e-02,5.61495952279659483e-02,4.51604846175458138e-02,3.39885340864731142e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.29379384307998235e-01,1.84797278855666436e-01,3.99951637662866810e+00,3.24586565103608677e+01,3.31748265531415782e+01,0.00000000000000000e+00,1,0,0
134,2.08220910789657584e-02,5.61271932440807822e-02,4.51604846175458208e-02,3.39610600340885388e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.29518290215924659e-01,1.84647033824961282e-01,3.99951637662866810e+00,3.24586565103608677e+01,3.31748265531415782e+01,0.00000000000000000e+00,1,0,0
135,2.08251919055009865e-02,5.61051077569099943e-02,4.51604846175458416e-02,3.39342283295602648e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.29653176599278619e-01,1.84562220683734513e-01,3.99951637662866810e+00,3.24572742212852816e+01,3.31762394013067166e+01,0.00000000000000000e+00,1,1,0
136,2.08280631643850342e-02,5.60842211643927877e-02,4.51604846175458069e-02,3.39088476737078801e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.29779477847519931e-01,1.84428013283777448e-01,3.99951637662866810e+00,3.24572742212852816e+01,3.31762394013067166e+01,0.00000000000000000e+00,1,0,0
137,2.08308493927678862e-02,5.60642120458336654e-02,4.51604846175458277e-02,3.38843324365376147e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.29901681050734086e-01,1.84295827791715938e-01,3.99951637662866810e+00,3.24572742212852816e+01,3.31762394013067166e+01,0.00000000000000000e+00,1,0,0
138,2.08334779682948640e-02,5.60448850518261085e-02,4.51604846175458069e-02,3.38604739198476862e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30018904184998019e-01,1.84167300095591013e-01,3.99951637662866810e+00,3.24572742212852816e+01,3.31762394013067166e+01,0.00000000000000000e+00,1,0,0
139,2.08360495422950029e-02,5.60262131726451049e-02,4.51604846175458069e-02,3.38377289151273394e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30131927502722411e-01,1.84043061286558451e-01,3.99951637662866810e+00,3.24572742212852816e+01,3.31762394013067166e+01,0.00000000000000000e+00,1,0,0
140,2.08385155297922189e-02,5.60080453196959427e-02,4.51604846175458208e-02,3.38154818552175579e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30241450653990631e-01,1.83964082974289678e-01,3.99951637662866810e+00,3.24563258475875287e+01,3.31772088108753209e+01,0.00000000000000000e+00,1,1,1
141,2.08407942945444957e-02,5.59907851046970162e-02,4.51604846175458485e-02,3.37941125129609735e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30344816851511403e-01,1.83851516214774691e-01,3.99951637662866810e+00,3.24563258475875287e+01,3.31772088108753209e+01,0.00000000000000000e+00,1,0,0
142,2.08431130025146447e-02,5.59739311441764809e-02,4.51604846175458277e-02,3.37741921436532228e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30445030434204756e-01,1.83740715726192994e-01,3.99951637662866810e+00,3.24563258475875287e+01,3.31772088108753209e+01,0.00000000000000000e+00,1,0,0
143,2.08431130025146447e-02,5.59739311441764809e-02,4.51604846175458277e-02,3.37741921436532228e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30445030434204756e-01,1.83740715726192994e-01,3.99951637662866810e+00,3.24563258475875287e+01,3.31772088108753209e+01,0.00000000000000000e+00,0,0,0
144,2.08454378785435414e-02,5.59577121629880533e-02,4.51604846175458000e-02,3.37553424043991399e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30542444519509926e-01,1.83632849289346423e-01,3.99951637662866810e+00,3.24563258475875287e+01,3.31772088108753209e+01,0.00000000000000000e+00,1,0,0
145,2.08477814502633189e-02,5.59422633029445435e-02,4.51604846175457930e-02,3.37376431133307245e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30637099073735674e-01,1.83556544518667319e-01,3.99951637662866810e+00,3.24556720423035685e+01,3.31778771512011303e+01,0.00000000000000000e+00,1,1,0
146,2.08499874051021432e-02,5.59273430409337538e-02,4.51604846175457930e-02,3.37205407315873951e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30727365994985256e-01,1.83457577466978439e-01,3.99951637662866810e+00,3.24556720423035685e+01,3.31778771512011303e+01,0.00000000000000000e+00,1,0,0
147,2.08521755823036573e-02,5.59130242471836472e-02,4.51604846175458277e-02,3.37042866905551408e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30814966575475933e-01,1.83360413026175673e-01,3.99951637662866810e+00,3.24556720423035685e+01,3.31778771512011303e+01,0.00000000000000000e+00,1,0,0
148,2.08543147751455264e-02,5.58993462927111218e-02,4.51604846175458208e-02,3.36887645366872879e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30899593844744322e-01,1.83265883675028496e-01,3.99951637662866810e+00,3.24556720423035685e+01,3.31778771512011303e+01,0.00000000000000000e+00,1,0,0
149,2.08564043680338415e-02,5.58861404766789749e-02,4.51604846175457930e-02,3.36736837007699796e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.30982020983664971e-01,1.83174314972363250e-01,3.99951637662866810e+00,3.24556720423035685e+01,3.31778771512011303e+01,0.00000000000000000e+00,1,0,0
150,2.08585295750392669e-02,5.58731793959688014e-02,4.51604846175458069e-02,3.36596232353611746e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31062394629094869e-01,1.83096001366622962e-01,3.99951637662866810e+00,3.24554350570904901e+01,3.31781194115890230e+01,0.00000000000000000e+00,1,1,1
151,2.08605885521045004e-02,5.58606945631041421e-02,4.51604846175458277e-02,3.36460246601515689e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31140184606997012e-01,1.83011190997284690e-01,3.99951637662866810e+00,3.24554350570904901e+01,3.31781194115890230e+01,0.00000000000000000e+00,1,0,0
152,2.08625965781611585e-02,5.58485301567030121e-02,4.51604846175458208e-02,3.36327649969772324e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31216028891715419e-01,1.82928682068779436e-01,3.99951637662866810e+00,3.24554350570904901e+01,3.31781194115890230e+01,0.00000000000000000e+00,1,0,0
153,2.08645603873256549e-02,5.58366245584117557e-02,4.51604846175458138e-02,3.36198921288489092e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31289934458463775e-01,1.82848705784278920e-01,3.99951637662866810e+00,3.24554350570904901e+01,3.31781194115890230e+01,0.00000000000000000e+00,1,0,0
154,2.08664724938870082e-02,5.58250944060832144e-02,4.51604846175458208e-02,3.36073398114672822e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31361930891770962e-01,1.82771313971868521e-01,3.99951637662866810e+00,3.24554350570904901e+01,3.31781194115890230e+01,0.00000000000000000e+00,1,0,0
155,2.08683412098255860e-02,5.58137786576928460e-02,4.51604846175458277e-02,3.35951594262539968e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31432047303662991e-01,1.82718975404780215e-01,3.99951637662866810e+00,3.24549133626888704e+01,3.31786527311194064e+01,0.00000000000000000e+00,1,1,0
156,2.08701082459964160e-02,5.58030773635103602e-02,4.51604846175458208e-02,3.35832778792501049e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31499315377499271e-01,1.82648188677361878e-01,3.99951637662866810e+00,3.24549133626888704e+01,3.31786527311194064e+01,0.00000000000000000e+00,1,0,0
157,2.08718832569016188e-02,5.57927724492708124e-02,4.51604846175457930e-02,3.35717884718580717e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31565678472233227e-01,1.82578439907322698e-01,3.99951637662866810e+00,3.24549133626888704e+01,3.31786527311194064e+01,0.00000000000000000e+00,1,0,0
158,2.08736714097841405e-02,5.57830498166870803e-02,4.51604846175458069e-02,3.35607380975958616e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31631115111634123e-01,1.82510385025691724e-01,3.99951637662866810e+00,3.24549133626888704e+01,3.31786527311194064e+01,0.00000000000000000e+00,1,0,0
159,2.08754986093215682e-02,5.57738462737437588e-02,4.51604846175458208e-02,3.35499581270160552e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31696597155618278e-01,1.82444297925903332e-01,3.99951637662866810e+00,3.24549133626888704e+01,3.31786527311194064e+01,0.00000000000000000e+00,1,0,0
160,2.08773388842996947e-02,5.57649611575811374e-02,4.51604846175458208e-02,3.35394621578292348e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31761569394703637e-01,1.82402612365317518e-01,3.99951637662866810e+00,3.24543955778165483e+01,3.31791820709565002e+01,0.00000000000000000e+00,1,1,1
161,2.08791084638468433e-02,5.57563794826405265e-02,4.51604846175458347e-02,3.35291878164459753e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31824524433884549e-01,1.82342198482802864e-01,3.99951637662866810e+00,3.24543955778165483e+01,3.31791820709565002e+01,0.00000000000000000e+00,1,0,0
162,2.08808572796537993e-02,5.57479613453447306e-02,4.51604846175458347e-02,3.35191385615346144e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31886452178949798e-01,1.82282450151189046e-01,3.99951637662866810e+00,3.24543955778165483e+01,3.31791820709565002e+01,0.00000000000000000e+00,1,0,0
163,2.08826167596979223e-02,5.57397067728788234e-02,4.51604846175458138e-02,3.35096072485332810e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.31947196658088417e-01,1.82224049313911340e-01,3.99951637662866810e+00,3.24543955778165483e+01,3.31791820709565002e+01,0.00000000000000000e+00,1,0,0
