cycle,block_name,Delta_Theta_sum,Delta_Theta_shape,Delta_Theta_NM,Delta_B_rms,Delta_du_rms,Delta_U_overlap,accepted
74,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
74,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
75,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
75,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
75,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
76,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
76,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
77,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
77,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
78,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
78,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
79,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
79,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
80,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
80,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
80,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
80,surgery_microquench,2.39869018410339072e-03,-5.81319007840044866e-04,-8.88525217521834998e-04,6.57775372571450939e-02,1.31386139357737436e-02,-1.98010877056061130e-01,1
81,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
81,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
82,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
82,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
83,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
83,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
84,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
84,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
85,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
85,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
85,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
86,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
86,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
87,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
87,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
88,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
88,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
89,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
89,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
90,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
90,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
90,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
90,surgery_microquench,2.39869018410339072e-03,-5.81319007840044866e-04,-8.88525217521834998e-04,6.57775372571450939e-02,1.31386139357737436e-02,-1.98010877056061130e-01,1
91,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
91,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
92,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
92,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
93,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
93,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
94,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
94,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
95,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
95,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
95,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
96,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
96,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
97,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
97,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
98,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
98,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
99,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
99,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
100,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
100,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
100,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
100,surgery_microquench,2.39869018410339072e-03,-5.81319007840044866e-04,-8.88525217521834998e-04,6.57775372571450939e-02,1.31386139357737436e-02,-1.98010877056061130e-01,1
101,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
101,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
102,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
102,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
103,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
103,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
104,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
104,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
105,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
105,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
105,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
106,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
106,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
107,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
107,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
108,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
108,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
109,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
109,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
110,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
110,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
110,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
110,surgery_microquench,2.39869018410339072e-03,-5.81319007840044866e-04,-8.88525217521834998e-04,6.57775372571450939e-02,1.31386139357737436e-02,-1.98010877056061130e-01,1
111,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
111,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
112,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
112,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
113,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
113,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
114,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
114,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
115,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
115,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
115,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
116,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
116,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
117,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
117,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
118,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
118,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
119,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
119,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
120,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
120,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
120,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
120,surgery_microquench,2.39869018410339072e-03,-5.81319007840044866e-04,-8.88525217521834998e-04,6.57775372571450939e-02,1.31386139357737436e-02,-1.98010877056061130e-01,1
121,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
121,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
122,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
122,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
123,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
123,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
124,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
124,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
125,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
125,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
125,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
126,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
126,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
127,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
127,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
128,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
128,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
129,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
129,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
130,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
130,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
130,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
130,surgery_microquench,2.39869018410339072e-03,-5.81319007840044866e-04,-8.88525217521834998e-04,6.57775372571450939e-02,1.31386139357737436e-02,-1.98010877056061130e-01,1
131,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
131,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
132,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
132,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
133,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
133,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
134,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
134,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
135,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
135,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
135,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
136,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
136,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
137,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
137,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
138,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
138,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
139,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
139,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
140,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
140,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
140,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
140,surgery_microquench,2.39869018410339072e-03,-5.81319007840044866e-04,-8.88525217521834998e-04,6.57775372571450939e-02,1.31386139357737436e-02,-1.98010877056061130e-01,1
141,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
141,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
142,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
142,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
143,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
143,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
144,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
144,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
145,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
145,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
145,box,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1
146,shape,0.00000000000000000e+00,-1.61884032544687417e-03,-9.46604369888290331e-04,0.00000000000000000e+00,0.00000000000000000e+00,1.09042973299441903e-03,1
146,ricci,-5.37335430819149695e-02,-2.75246983916659083e-03,-7.30708883597486203e-03,-3.93546378114383588e-01,-8.71181939750887424e-02,1.61394932020500947e+00,1
